N,Case,BDS Size,SCBDS Size,ARPL,Max Ratio
150,80,8,32,2.281387024608501,2.0
150,81,9,43,2.1447427293064876,2.0
150,82,11,54,2.169888143176734,2.0
150,83,10,48,2.1982997762863534,2.0
150,84,8,42,2.1382997762863534,2.0
150,85,10,49,2.0767785234899327,2.0
150,86,12,55,2.1966442953020135,2.0
150,87,8,39,2.2512304250559283,2.0
150,88,8,28,2.224697986577181,2.0
150,89,9,38,2.20662192393736,2.0
150,90,7,30,2.2299328859060403,2.0
150,91,12,59,2.1446085011185683,2.0
150,92,9,48,2.1232662192393734,2.0
150,93,9,39,2.1234451901565996,2.0
150,94,9,47,2.2017897091722594,2.0
150,95,10,48,2.1051006711409395,2.0
150,96,10,58,2.220089485458613,2.0
150,97,11,51,2.11158836689038,2.0
150,98,8,43,2.094496644295302,2.0
150,99,9,43,2.134407158836689,2.0
150,100,9,40,2.11158836689038,2.0
200,1,7,34,2.221331658291457,2.0
200,2,9,49,2.1443467336683417,2.0
200,3,8,37,2.083994974874372,2.0
200,4,9,49,2.147939698492462,2.0
200,5,10,56,2.0633668341708544,2.0
200,6,10,51,2.1425879396984926,2.0
200,7,9,45,2.1686683417085426,2.0
200,8,9,40,2.1903015075376886,2.0
200,9,10,53,2.2257537688442213,2.0
200,10,10,48,2.1844723618090454,2.0
200,11,10,53,2.123241206030151,2.0
200,12,9,50,2.143140703517588,2.0
200,13,9,37,2.235175879396985,2.0
200,14,9,44,2.129472361809045,2.0
200,15,7,20,2.1040201005025128,2.0
200,16,10,51,2.155251256281407,2.0
200,17,10,53,2.064597989949749,2.0
200,18,9,41,2.158894472361809,2.0
200,19,12,63,2.099321608040201,2.0
200,20,9,46,2.1262060301507537,2.0
200,21,10,50,2.15321608040201,2.0
200,22,7,32,2.154824120603015,2.0
200,23,8,32,2.093065326633166,2.0
200,24,10,48,2.068793969849246,2.0
200,25,9,51,2.108994974874372,2.0
200,26,10,55,2.152889447236181,2.0
200,27,10,47,2.1234924623115576,2.0
200,28,10,55,2.0979396984924623,2.0
200,29,8,48,2.2352261306532664,2.0
200,30,10,49,2.0954020100502513,2.0
200,31,11,51,2.1400753768844223,2.0
200,32,11,54,2.15964824120603,2.0
200,33,8,32,2.196030150753769,2.0
200,34,9,42,2.0827638190954776,2.0
200,35,10,52,2.125175879396985,2.0
200,36,9,46,2.0728643216080402,2.0
200,37,9,55,2.1461306532663316,2.0
200,38,10,51,2.1992964824120604,2.0
200,39,8,42,2.188743718592965,2.0
200,40,9,46,2.1585929648241207,2.0
200,41,9,45,2.0695477386934673,2.0
200,42,9,40,2.03856783919598,2.0
200,43,9,52,2.1368592964824122,2.0
200,44,9,54,2.1568592964824123,2.0
200,45,8,39,2.154472361809045,2.0
200,46,10,48,2.180326633165829,2.0
200,47,10,58,2.0924874371859294,2.0
200,48,11,70,2.124572864321608,2.0
200,49,9,51,2.1500251256281406,2.0
200,50,10,57,2.1517839195979898,2.0
200,51,8,42,2.145201005025126,2.0
200,52,9,53,2.08178391959799,2.0
200,53,7,37,1.995502512562814,2.0
200,54,10,48,2.1573618090452262,2.0
200,55,9,54,2.1802010050251255,2.0
200,56,9,46,2.0581155778894473,2.0
200,57,8,42,2.0737185929648243,2.0
200,58,9,52,2.165879396984925,2.0
200,59,10,54,2.1192964824120604,2.0
200,60,12,79,2.1715577889447237,2.0
200,61,10,68,2.1315075376884423,2.0
200,62,9,38,2.1098743718592963,2.0
200,63,9,42,2.1488442211055276,2.0
200,64,10,45,2.101859296482412,2.0
200,65,9,48,2.0931407035175877,2.0
200,66,8,36,2.139321608040201,2.0
200,67,9,53,2.136331658291457,2.0
200,68,11,64,2.1794472361809043,2.0
200,69,9,48,2.2439949748743717,2.0
200,70,9,44,2.1521859296482413,2.0
200,71,10,53,2.1602010050251255,2.0
200,72,10,60,2.122286432160804,2.0
200,73,9,47,2.1922613065326635,2.0
200,74,8,40,2.1832663316582916,2.0
200,75,10,61,2.1473366834170853,2.0
200,76,8,34,2.1325879396984924,2.0
200,77,10,50,2.16891959798995,2.0
200,78,9,69,2.0390201005025124,2.0
200,79,10,53,2.072964824120603,2.0
200,80,10,51,2.112964824120603,2.0
200,81,10,54,2.1676884422110554,2.0
200,82,8,39,2.165175879396985,2.0
200,83,10,44,2.1485929648241204,2.0
200,84,8,36,2.0945226130653265,2.0
200,85,9,43,2.225929648241206,2.0
200,86,9,45,2.1636934673366834,2.0
200,87,9,39,2.020175879396985,2.0
200,88,8,41,2.162185929648241,2.0
200,89,10,49,2.2269346733668343,2.0
200,90,8,37,2.205929648241206,2.0
200,91,12,65,2.0945226130653265,2.0
200,92,9,51,2.134472361809045,2.0
200,93,9,43,2.1305276381909546,2.0
200,94,11,55,2.1672110552763817,2.0
200,95,11,60,2.0794723618090454,2.0
200,96,11,69,2.1831658291457288,2.0
200,97,9,47,2.079422110552764,2.0
200,98,9,49,2.1327386934673367,2.0
200,99,9,36,2.1639698492462314,2.0
200,100,11,56,2.1555778894472364,2.0
250,1,11,55,2.1324819277108436,2.0
