N,Case,BDS Size,SCBDS Size,ARPL,Max Ratio
150,41,10,30,2.2155257270693514,2.0
150,42,10,29,2.1631767337807606,2.0
150,43,8,22,2.174407158836689,2.0
150,44,8,22,2.1177628635346757,2.0
150,45,9,20,2.076062639821029,2.0
150,46,9,24,2.2848322147651006,2.0
150,47,8,22,2.1602237136465323,2.0
150,48,8,17,2.1668456375838927,2.0
150,49,11,30,2.149082774049217,2.0
150,50,10,32,2.157628635346756,2.0
150,51,11,32,2.245413870246085,2.0
150,52,9,25,1.9776286353467563,2.0
150,53,10,25,2.1502013422818793,2.0
150,54,10,30,2.188187919463087,2.0
150,55,10,27,2.177270693512304,2.0
150,56,8,23,2.056599552572707,2.0
150,57,9,21,2.2626398210290826,2.0
150,58,8,24,2.257270693512304,2.0
150,59,9,23,2.154854586129754,2.0
150,60,9,28,2.2366442953020136,2.0
150,61,8,19,2.116778523489933,2.0
150,62,9,21,2.0988366890380314,2.0
150,63,10,30,2.150156599552573,2.0
150,64,12,38,2.1585682326621924,2.0
150,65,9,28,2.1429082774049215,2.0
150,66,10,30,2.1914988814317673,2.0
150,67,9,28,2.175123042505593,2.0
150,68,8,23,2.192572706935123,2.0
150,69,9,25,2.2284116331096198,2.0
150,70,9,21,2.146398210290828,2.0
150,71,10,30,2.189753914988814,2.0
150,72,7,20,2.2080984340044743,2.0
150,73,10,20,2.14331096196868,2.0
150,74,9,25,2.124474272930649,2.0
150,75,9,24,2.1953020134228187,2.0
150,76,10,39,2.2393736017897092,2.0
150,77,9,22,2.18917225950783,2.0
150,78,9,29,2.2153914988814316,2.0
150,79,10,29,2.2084116331096197,2.0
150,80,8,18,2.294407158836689,2.0
150,81,9,24,2.15923937360179,2.0
150,82,11,32,2.1937360178970917,2.0
150,83,10,27,2.216152125279642,2.0
150,84,8,22,2.149888143176734,2.0
150,85,10,25,2.1015212527964207,2.0
150,86,12,29,2.2119910514541385,2.0
150,87,8,26,2.2660850111856825,2.0
150,88,8,20,2.226353467561521,2.0
150,89,9,26,2.218165548098434,2.0
150,90,7,19,2.2382102908277406,2.0
150,91,12,37,2.1662192393736017,2.0
150,92,9,22,2.1499776286353467,2.0
150,93,9,22,2.136599552572707,2.0
150,94,9,24,2.2207158836689036,2.0
150,95,10,28,2.121073825503356,2.0
150,96,10,35,2.2487248322147653,2.0
150,97,11,32,2.1262192393736017,2.0
150,98,8,24,2.1114988814317672,2.0
150,99,9,21,2.1550782997762865,2.0
150,100,9,24,2.1238031319910515,2.0
200,1,7,19,2.2324120603015074,2.0
200,2,9,20,2.1577386934673366,2.0
200,3,8,17,2.093492462311558,2.0
200,4,9,29,2.1565577889447236,2.0
200,5,10,32,2.0752763819095477,2.0
200,6,10,33,2.153643216080402,2.0
200,7,9,26,2.1792211055276383,2.0
200,8,9,24,2.2015829145728643,2.0
200,9,10,34,2.2441959798994975,2.0
200,10,10,27,2.1948241206030152,2.0
200,11,10,25,2.1415577889447235,2.0
200,12,9,25,2.1581155778894474,2.0
200,13,9,20,2.242562814070352,2.0
200,14,9,23,2.1405778894472363,2.0
200,15,7,14,2.105577889447236,2.0
200,16,10,31,2.169673366834171,2.0
200,17,10,31,2.0744472361809043,2.0
200,18,9,20,2.1713065326633165,2.0
200,19,12,30,2.119497487437186,2.0
200,20,9,24,2.1350502512562812,2.0
200,21,10,27,2.163366834170854,2.0
200,22,7,21,2.161683417085427,2.0
200,23,8,20,2.0957035175879395,2.0
200,24,10,23,2.07678391959799,2.0
200,25,9,28,2.1198994974874372,2.0
200,26,10,30,2.1735175879396986,2.0
200,27,10,21,2.135854271356784,2.0
200,28,10,27,2.1112311557788943,2.0
200,29,8,25,2.2525125628140703,2.0
200,30,10,25,2.1080904522613064,2.0
200,31,11,24,2.159824120603015,2.0
200,32,11,33,2.1731909547738693,2.0
200,33,8,20,2.2013065326633168,2.0
200,34,9,26,2.092010050251256,2.0
200,35,10,31,2.1430150753768844,2.0
200,36,9,25,2.0799497487437186,2.0
200,37,9,29,2.162110552763819,2.0
200,38,10,31,2.2146984924623117,2.0
200,39,8,22,2.197989949748744,2.0
200,40,9,24,2.1703015075376886,2.0
200,41,9,25,2.0817085427135678,2.0
200,42,9,24,2.0454522613065325,2.0
200,43,9,26,2.14821608040201,2.0
200,44,9,32,2.1676130653266332,2.0
200,45,8,23,2.158894472361809,2.0
200,46,10,27,2.1886934673366834,2.0
200,47,10,29,2.1102261306532664,2.0
200,48,11,36,2.147964824120603,2.0
200,49,9,29,2.1647989949748743,2.0
200,50,10,28,2.1686934673366833,2.0
200,51,8,18,2.159723618090452,2.0
200,52,9,27,2.0989949748743717,2.0
200,53,7,14,2.003718592964824,2.0
200,54,10,30,2.166457286432161,2.0
