N,Case,BDS Size,SCBDS Size,ARPL,Max Ratio
150,34,15,69,3.193780760626398,3.0
150,35,16,76,3.3063087248322147,3.0
150,36,20,86,3.3399552572706934,2.0
150,37,19,90,3.196957494407159,3.0
150,38,20,85,3.4298881431767336,3.0
150,39,18,77,3.331096196868009,2.0
150,40,18,89,3.262460850111857,2.0
150,41,19,78,3.405234899328859,2.0
150,42,16,65,3.4901565995525727,3.0
150,43,18,83,3.312841163310962,2.0
150,44,19,84,3.35337807606264,2.0
150,45,22,88,3.5755257270693512,2.0
150,46,19,87,3.403042505592841,2.0
150,47,18,77,3.4072930648769577,2.0
150,48,20,96,3.241118568232662,2.0
150,49,19,80,3.3009395973154363,2.0
150,50,17,79,3.3582997762863536,3.0
150,51,20,92,3.569798657718121,2.0
150,52,19,78,3.399642058165548,2.0
150,53,22,92,3.379194630872483,2.0
150,54,18,81,3.5067561521252797,2.0
150,55,19,87,3.3229977628635345,3.0
150,56,21,95,3.4737807606263984,2.0
150,57,18,79,3.704429530201342,2.0
150,58,20,84,3.46751677852349,2.0
150,59,19,85,3.479731543624161,2.0
150,60,18,80,3.481208053691275,2.0
150,61,18,80,3.334675615212528,3.0
150,62,18,89,3.4652796420581655,2.0
150,63,20,86,3.4740044742729306,2.0
150,64,21,89,3.431543624161074,3.0
150,65,19,86,3.3767337807606266,2.0
150,66,21,86,3.7862639821029083,2.0
150,67,20,80,3.3507829977628636,3.0
150,68,18,87,3.177315436241611,2.0
150,69,21,98,3.4287695749440714,3.0
150,70,19,95,3.4923489932885907,2.0
150,71,18,69,3.5804921700223713,2.0
150,72,18,72,3.2983892617449664,2.0
150,73,21,89,3.251364653243848,2.0
150,74,20,98,3.281029082774049,2.0
150,75,22,92,3.329485458612975,3.0
150,76,19,95,3.45082774049217,3.0
150,77,17,78,3.452662192393736,2.0
150,78,17,74,3.378926174496644,2.0
150,79,21,90,3.518523489932886,2.0
150,80,19,81,3.4673825503355706,2.0
150,81,21,96,3.4148993288590606,2.0
150,82,19,89,3.451633109619687,2.0
150,83,21,97,3.363668903803132,2.0
150,84,17,77,3.304653243847875,2.0
150,85,21,91,3.2671140939597314,2.0
150,86,21,80,3.4191051454138703,2.0
150,87,19,84,3.2894407158836687,2.0
150,88,18,82,3.3851901565995526,2.0
150,89,20,92,3.278523489932886,2.0
150,90,19,89,3.444519015659955,3.0
150,91,20,84,3.2014765100671143,2.0
150,92,17,75,3.3876062639821027,2.0
150,93,18,82,3.2808501118568234,3.0
150,94,21,95,3.3801342281879196,2.0
150,95,19,77,3.250246085011186,2.0
150,96,20,83,3.4246979865771814,2.0
150,97,18,87,3.364653243847875,2.0
150,98,18,77,3.4890380313199105,3.0
150,99,20,82,3.5064876957494406,2.0
150,100,18,81,3.173557046979866,3.0
200,1,21,113,3.273542713567839,2.0
200,2,19,102,3.3880402010050252,2.0
200,3,23,105,3.580226130653266,2.0
200,4,22,108,3.3980653266331657,2.0
200,5,21,108,3.2921608040201007,2.0
200,6,20,101,3.2740201005025127,2.0
200,7,22,115,3.33070351758794,2.0
200,8,21,95,3.5529396984924624,2.0
200,9,20,108,3.2005527638190956,2.0
200,10,22,109,3.3521105527638193,2.0
200,11,20,107,3.410502512562814,3.0
200,12,20,102,3.264170854271357,2.0
200,13,21,101,3.4346231155778892,2.0
200,14,18,83,3.261030150753769,2.0
200,15,17,96,3.32464824120603,3.0
200,16,19,105,3.373643216080402,2.0
200,17,22,108,3.2671356783919596,2.0
200,18,22,109,3.2156281407035174,2.0
200,19,21,114,3.267361809045226,2.0
200,20,23,115,3.2562814070351758,2.0
200,21,19,92,3.1930904522613064,2.0
200,22,20,104,3.232889447236181,2.0
200,23,22,104,3.439321608040201,2.0
200,24,21,111,3.402889447236181,3.0
200,25,21,105,3.439798994974874,2.0
200,26,20,95,3.2446231155778893,2.0
200,27,21,100,3.4064572864321607,2.0
200,28,21,96,3.2715075376884424,3.0
200,29,20,102,3.263391959798995,2.0
200,30,22,112,3.240502512562814,2.0
200,31,23,118,3.3864070351758793,2.0
200,32,21,111,3.355276381909548,2.0
200,33,22,104,3.344748743718593,2.0
200,34,19,101,3.3014824120603015,2.0
200,35,19,94,3.330778894472362,2.0
200,36,21,102,3.3735175879396984,3.0
200,37,20,88,3.4834422110552765,3.0
200,38,20,98,3.4747738693467336,2.0
200,39,17,82,3.2259547738693466,2.0
200,40,20,104,3.1923869346733666,2.0
200,41,19,88,3.2155527638190953,2.0
200,42,20,92,3.299246231155779,2.0
200,43,19,102,3.2561306532663314,2.0
200,44,19,95,3.3127889447236183,2.0
200,45,20,103,3.281206030150754,2.0
200,46,19,90,3.4465577889447236,2.0
200,47,19,98,3.2916582914572863,2.0
200,48,21,104,3.2297738693467335,2.0
200,49,19,98,3.245527638190955,2.0
200,50,19,97,3.3399246231155777,2.0
200,51,19,98,3.3279396984924623,2.0
200,52,20,100,3.347010050251256,3.0
200,53,21,109,3.3023366834170855,2.0
200,54,21,104,3.311005025125628,2.0
200,55,21,100,3.389572864321608,2.0
200,56,19,105,3.3416582914572865,2.0
200,57,19,107,3.392788944723618,2.0
200,58,18,103,3.2413819095477385,2.0
200,59,19,87,3.3270854271356782,3.0
200,60,20,101,3.3678140703517587,2.0
200,61,21,117,3.281934673366834,2.0
200,62,21,109,3.212236180904523,2.0
200,63,18,88,3.216331658291457,2.0
200,64,19,109,3.2769095477386934,2.0
200,65,23,103,3.3761306532663315,2.0
200,66,23,110,3.3027638190954773,2.0
200,67,22,110,3.2327386934673368,2.0
200,68,22,103,3.326708542713568,2.0
200,69,20,96,3.353643216080402,2.0
200,70,20,104,3.3118341708542713,2.0
200,71,19,89,3.3180150753768842,2.0
200,72,21,92,3.4162311557788945,2.0
200,73,19,95,3.2804020100502513,2.0
200,74,16,85,3.4029145728643218,2.0
200,75,18,94,3.2776633165829145,2.0
200,76,20,100,3.412185929648241,2.0
200,77,17,88,3.4088442211055274,3.0
200,78,19,91,3.2045979899497485,3.0
200,79,22,98,3.3652261306532663,2.0
200,80,24,107,3.4675628140703516,3.0
200,81,18,93,3.3903517587939698,3.0
200,82,22,106,3.474246231155779,2.0
200,83,21,105,3.3672361809045226,2.0
200,84,17,86,3.297537688442211,3.0
200,85,21,96,3.3591206030150755,3.0
200,86,22,113,3.270753768844221,2.0
200,87,20,102,3.3980904522613065,2.0
200,88,17,85,3.2612814070351757,2.0
200,89,17,90,3.360427135678392,2.0
200,90,21,99,3.387688442211055,2.0
200,91,21,111,3.3650251256281405,2.0
200,92,20,97,3.333065326633166,2.0
200,93,19,93,3.1831155778894473,2.0
200,94,21,93,3.2903015075376882,2.0
200,95,20,99,3.2862562814070353,2.0
200,96,20,94,3.2519095477386935,2.0
200,97,21,102,3.335402010050251,2.0
200,98,22,105,3.232211055276382,2.0
200,99,20,100,3.241005025125628,2.0
200,100,22,106,3.346206030150754,2.0
250,1,24,133,3.208562248995984,2.0
250,2,20,128,3.2855582329317268,2.0
250,3,19,100,3.2950522088353416,2.0
250,4,21,118,3.30255421686747,2.0
250,5,21,116,3.1174939759036144,2.0
250,6,22,112,3.2625381526104418,2.0
250,7,21,107,3.240176706827309,2.0
250,8,22,124,3.2606586345381525,3.0
250,9,19,104,3.3388915662650605,2.0
250,10,21,120,3.1975582329317267,2.0
250,11,17,112,3.2711807228915664,2.0
250,12,22,123,3.2996947791164657,2.0
250,13,21,131,3.2763534136546184,2.0
250,14,20,110,3.142345381526104,2.0
250,15,21,124,3.2823453815261043,2.0
250,16,22,115,3.231871485943775,2.0
250,17,26,152,3.242730923694779,2.0
250,18,21,122,3.2229718875502007,2.0
250,19,20,108,3.280305220883534,2.0
250,20,21,120,3.247534136546185,2.0
250,21,21,118,3.4112289156626505,2.0
250,22,19,107,3.253831325301205,2.0
250,23,23,128,3.191694779116466,2.0
250,24,22,128,3.2795502008032127,2.0
250,25,22,123,3.2473895582329315,2.0
250,26,23,128,3.2369477911646585,2.0
250,27,21,108,3.1891244979919677,2.0
250,28,20,114,3.2789558232931726,2.0
250,29,20,108,3.1137670682730922,2.0
250,30,21,111,3.269975903614458,2.0
250,31,19,114,3.3120803212851406,2.0
250,32,18,110,3.2485301204819277,2.0
250,33,20,115,3.314843373493976,2.0
250,34,23,139,3.2963694779116466,2.0
250,35,21,134,3.2373975903614456,2.0
250,36,25,135,3.171004016064257,2.0
250,37,23,124,3.3593253012048194,2.0
250,38,16,95,3.3300562248995984,2.0
250,39,19,100,3.288449799196787,2.0
250,40,24,129,3.342473895582329,2.0
250,41,21,111,3.2772208835341368,2.0
250,42,20,121,3.118409638554217,2.0
250,43,23,127,3.2483373493975902,2.0
250,44,20,107,3.316562248995984,2.0
250,45,21,112,3.2231004016064255,2.0
250,46,23,133,3.419726907630522,2.0
250,47,20,101,3.2831967871485945,3.0
250,48,17,92,3.4445622489959837,2.0
250,49,19,109,3.1707951807228913,2.0
250,50,22,118,3.197092369477912,3.0
250,51,20,112,3.247164658634538,2.0
250,52,19,104,3.2857670682730924,2.0
250,53,20,125,3.2311004016064255,2.0
250,54,21,117,3.216032128514056,2.0
250,55,21,118,3.21055421686747,2.0
250,56,21,122,3.2345060240963854,2.0
250,57,22,120,3.2453493975903616,2.0
250,58,20,110,3.25055421686747,2.0
250,59,21,118,3.066008032128514,2.0
250,60,21,123,3.231823293172691,3.0
250,61,22,118,3.325285140562249,2.0
250,62,20,124,3.4090120481927713,2.0
250,63,21,118,3.2323855421686747,2.0
250,64,20,108,3.32766265060241,2.0
250,65,21,120,3.2617831325301205,2.0
250,66,22,125,3.2909397590361444,2.0
250,67,20,93,3.4734618473895584,2.0
250,68,21,117,3.252417670682731,2.0
250,69,22,120,3.225590361445783,2.0
250,70,20,117,3.227389558232932,2.0
250,71,22,120,3.2235180722891568,2.0
250,72,21,115,3.436,2.0
250,73,24,125,3.210875502008032,2.0
250,74,20,122,3.271839357429719,2.0
250,75,24,120,3.2363855421686747,2.0
250,76,22,117,3.319710843373494,2.0
250,77,23,135,3.30366265060241,2.0
250,78,20,127,3.2229558232931725,2.0
250,79,21,115,3.3235341365461846,2.0
250,80,21,126,3.257526104417671,2.0
250,81,22,119,3.406586345381526,2.0
250,82,20,115,3.2430522088353415,2.0
250,83,20,113,3.2103614457831324,2.0
250,84,21,125,3.0916305220883533,2.0
250,85,22,117,3.176401606425703,2.0
250,86,22,117,3.2585863453815263,2.0
250,87,22,118,3.28544578313253,2.0
250,88,18,105,3.330987951807229,3.0
250,89,23,114,3.306602409638554,2.0
250,90,24,130,3.2450923694779115,2.0
250,91,20,120,3.2486104417670685,2.0
250,92,21,113,3.246313253012048,3.0
250,93,23,129,3.3240803212851406,3.0
250,94,23,131,3.2197590361445783,2.0
250,95,21,122,3.29429718875502,2.0
250,96,21,120,3.2737028112449797,2.0
250,97,21,115,3.3326265060240963,2.0
250,98,20,119,3.1393734939759037,2.0
250,99,19,112,3.1616706827309238,2.0
250,100,23,130,3.1915180722891567,2.0
300,1,20,127,3.299197324414716,2.0
300,2,20,114,3.1782385730211815,2.0
300,3,21,135,3.3298996655518396,2.0
300,4,21,137,3.162664437012263,2.0
300,5,19,113,3.2196321070234113,2.0
300,6,21,114,3.1847826086956523,2.0
300,7,21,113,3.138628762541806,2.0
300,8,21,130,3.2818171683389075,2.0
300,9,20,111,3.325562987736901,2.0
300,10,21,132,3.2214158305462655,3.0
300,11,21,128,3.205150501672241,2.0
300,12,21,137,3.247870680044593,2.0
300,13,23,151,3.2670903010033445,2.0
300,14,21,121,3.2223857302118173,2.0
300,15,21,123,3.282686733556299,2.0
300,16,20,140,3.311449275362319,2.0
300,17,20,121,3.3707134894091415,2.0
300,18,20,110,3.2972240802675583,2.0
300,19,20,107,3.3281828316610924,2.0
300,20,22,129,3.231828316610925,2.0
300,21,24,140,3.223957636566332,2.0
300,22,20,124,3.279676700111483,2.0
300,23,21,124,3.067848383500557,2.0
300,24,22,130,3.198004459308807,2.0
300,25,22,127,3.2981605351170566,2.0
300,26,20,124,3.190078037904125,2.0
300,27,21,131,3.149877369007804,2.0
300,28,22,143,3.2199777034559642,2.0
300,29,22,135,3.1502564102564103,2.0
300,30,23,126,3.2422519509476033,3.0
300,31,23,129,3.1802229654403567,3.0
300,32,20,129,3.174303232998885,2.0
300,33,18,111,3.2179710144927536,2.0
300,34,21,131,3.240947603121516,2.0
300,35,22,129,3.212686733556299,2.0
300,36,21,127,3.2183946488294315,2.0
300,37,20,113,3.172463768115942,2.0
300,38,22,133,3.178082497212932,2.0
300,39,22,135,3.151426978818283,2.0
300,40,22,130,3.1061872909698995,3.0
300,41,22,129,3.2860089186176142,2.0
300,42,20,120,3.3051059085841694,2.0
300,43,25,143,3.2274247491638794,2.0
300,44,19,103,3.289375696767001,2.0
300,45,20,118,3.2182608695652175,2.0
300,46,23,146,3.2279821627647713,2.0
300,47,22,139,3.1580602006688965,2.0
300,48,24,135,3.32494983277592,2.0
300,49,22,136,3.2006577480490526,2.0
300,50,23,132,3.1364882943143813,2.0
300,51,20,114,3.2518729096989967,2.0
300,52,21,127,3.1640022296544035,2.0
300,53,22,131,3.24453734671126,2.0
300,54,22,135,3.2448272017837234,3.0
300,55,23,134,3.2059977703455966,2.0
300,56,21,114,3.2236454849498326,2.0
300,57,21,124,3.1860646599777036,2.0
300,58,22,117,3.279665551839465,2.0
300,59,24,143,3.193768115942029,2.0
300,60,20,124,3.17288740245262,2.0
300,61,23,138,3.3179821627647716,2.0
300,62,20,127,3.131426978818283,2.0
300,63,20,124,3.3087290969899668,2.0
300,64,18,117,3.2288517279821627,2.0
300,65,21,124,3.1766332218506133,2.0
300,66,22,124,3.209576365663322,3.0
300,67,22,133,3.2634559643255296,2.0
300,68,20,120,3.208617614269788,2.0
300,69,21,138,3.1250278706800447,2.0
300,70,19,116,3.209108138238573,2.0
300,71,21,123,3.1094760312151615,2.0
300,72,24,143,3.1768227424749163,2.0
300,73,21,110,3.1866889632107025,3.0
300,74,20,116,3.2296209587513935,2.0
300,75,19,113,3.231571906354515,2.0
300,76,22,137,3.240334448160535,2.0
300,77,22,143,3.148416945373467,2.0
300,78,21,127,3.293991081382386,2.0
300,79,20,114,3.2379598662207356,2.0
300,80,20,118,3.230334448160535,2.0
300,81,21,121,3.381014492753623,2.0
300,82,20,128,3.1717502787068006,2.0
300,83,22,127,3.3730992196209586,2.0
300,84,21,117,3.298227424749164,2.0
300,85,20,117,3.2635005574136007,2.0
300,86,22,122,3.3082720178372353,2.0
300,87,21,118,3.2885284280936453,2.0
300,88,19,116,3.2182497212931995,2.0
300,89,22,126,3.1526532887402454,2.0
300,90,18,121,3.157179487179487,2.0
300,91,22,119,3.2112486064659977,2.0
300,92,23,130,3.237670011148272,2.0
300,93,23,139,3.221449275362319,2.0
300,94,23,131,3.19933110367893,2.0
300,95,23,134,3.2623076923076924,2.0
300,96,23,140,3.103924191750279,2.0
300,97,23,124,3.1282385730211817,2.0
300,98,20,120,3.2341806020066888,2.0
300,99,21,113,3.2863322185061317,2.0
300,100,22,131,3.1327759197324414,2.0
350,1,23,147,3.1320098239869014,2.0
350,2,23,151,3.1375521899304135,2.0
350,3,25,152,3.330478919361441,2.0
350,4,23,120,3.244281620957839,2.0
350,5,21,130,3.263651248465002,2.0
350,6,23,143,3.2560704052394596,2.0
350,7,20,133,3.253286942284077,2.0
350,8,23,146,3.14174375767499,2.0
350,9,21,147,3.110945558739255,2.0
350,10,21,142,3.17992632009824,2.0
350,11,20,132,3.1423495702005733,2.0
350,12,20,121,3.164314367580843,2.0
350,13,22,136,3.105665165779779,3.0
350,14,20,127,3.391330331559558,2.0
350,15,21,154,3.090994678673762,2.0
350,16,22,141,3.2561277118297176,2.0
350,17,22,136,3.1565697912402784,2.0
350,18,19,107,3.1078591895210805,2.0
350,19,23,141,3.238297175603766,2.0
350,20,22,136,3.2073925501432665,2.0
350,21,22,140,3.1300040933278757,2.0
350,22,22,150,3.2208841588211214,2.0
350,23,24,144,3.196004911993451,2.0
350,24,22,140,3.1731395824805566,2.0
350,25,24,152,3.3324273434302087,2.0
350,26,23,137,3.1956774457634056,2.0
350,27,20,132,3.0998280802292264,2.0
350,28,20,130,3.238444535407286,2.0
350,29,21,136,3.1694064674580433,2.0
350,30,23,143,3.115366352844863,2.0
350,31,22,131,3.125010233319689,2.0
350,32,20,127,3.2211297584936553,2.0
350,33,22,152,3.1333688088415883,2.0
350,34,22,138,3.1707736389684813,2.0
350,35,23,152,3.1402455996725336,2.0
350,36,21,126,3.061498158002456,2.0
350,37,22,140,3.2498894801473597,2.0
350,38,23,142,3.1965697912402784,2.0
350,39,23,136,3.231011051985264,2.0
350,40,22,158,3.1667376176831765,2.0
350,41,23,139,3.222406876790831,2.0
350,42,22,145,3.2484486287351615,2.0
350,43,23,129,3.23367171510438,2.0
350,44,25,156,3.077928776094965,2.0
350,45,22,154,3.1723618501842,2.0
350,46,21,133,3.2187228817028246,2.0
350,47,23,148,3.179467867376177,2.0
350,48,24,161,3.2202128530495293,2.0
350,49,23,155,3.261506344658207,2.0
350,50,21,143,3.11352435530086,2.0
350,51,23,154,3.1205239459680723,2.0
350,52,21,121,3.095579205894392,2.0
350,53,23,136,3.2074089234547687,2.0
350,54,19,128,3.2563160049119935,2.0
350,55,24,159,3.2103970528039296,2.0
350,56,23,155,3.110511665984445,2.0
350,57,24,155,3.158321735571019,2.0
350,58,20,123,3.2271878837494885,2.0
350,59,22,134,3.2683094555873926,2.0
350,60,23,134,3.147507163323782,2.0
350,61,23,152,3.2608186655751124,2.0
350,62,23,148,3.2497994269340973,2.0
350,63,22,140,3.1538354482194024,2.0
350,64,21,144,3.251837904216128,2.0
350,65,21,123,3.279361440851412,2.0
350,66,20,131,3.1893982808022923,2.0
350,67,21,128,3.234613180515759,2.0
350,68,22,143,3.1974785100286534,2.0
350,69,22,130,3.246377404830127,2.0
350,70,24,149,3.1479819893573477,2.0
350,71,22,136,3.2234547687269752,2.0
350,72,23,133,3.208415882112157,2.0
350,73,23,150,3.2991813344248873,2.0
350,74,20,119,3.197191977077364,2.0
350,75,24,156,3.1148178469095376,2.0
350,76,24,158,3.1230781825624234,2.0
350,77,22,129,3.3337617683176424,2.0
350,78,22,135,3.2562505116659843,2.0
350,79,22,130,3.2477773229635694,2.0
350,80,22,131,3.253548915268113,2.0
350,81,22,144,3.1359312320916906,2.0
350,82,22,140,3.2960049119934505,2.0
350,83,23,141,3.172304543593942,2.0
350,84,22,142,3.184625460499386,2.0
350,85,23,144,3.1968317642243145,2.0
350,86,22,146,3.184936553417929,2.0
350,87,23,146,3.1816373311502253,2.0
350,88,21,113,3.25941874744167,2.0
350,89,26,161,3.244764633647155,2.0
350,90,23,150,3.1508309455587393,2.0
350,91,21,143,3.1494719607040524,2.0
350,92,22,127,3.227048710601719,2.0
350,93,20,122,3.066704871060172,2.0
350,94,25,155,3.2399590667212443,3.0
350,95,20,131,3.2746950470732705,2.0
350,96,22,145,3.1638067949242736,2.0
350,97,23,144,3.206590257879656,2.0
350,98,21,126,3.2474662300450268,2.0
350,99,22,148,3.1600245599672534,2.0
350,100,23,150,3.199877200163733,3.0
400,1,24,177,3.1542418546365916,2.0
400,2,22,145,3.1520238095238096,2.0
400,3,23,164,3.2049248120300753,2.0
400,4,25,169,3.113872180451128,2.0
400,5,23,164,3.2011591478696744,2.0
400,6,21,131,3.2272994987468673,2.0
400,7,20,134,3.093471177944862,3.0
400,8,23,148,3.191885964912281,2.0
400,9,26,176,3.2136842105263157,2.0
400,10,21,131,3.2171365914786967,2.0
400,11,22,171,3.1668233082706765,2.0
400,12,21,147,3.102105263157895,2.0
400,13,27,167,3.191779448621554,2.0
400,14,25,170,3.162575187969925,2.0
400,15,21,132,3.2973872180451127,2.0
400,16,24,176,3.218264411027569,2.0
400,17,22,160,3.120125313283208,2.0
400,18,24,166,3.1212218045112783,2.0
400,19,23,162,3.135657894736842,2.0
400,20,23,161,3.251704260651629,2.0
400,21,22,147,3.105125313283208,2.0
400,22,22,149,3.1779573934837093,2.0
400,23,25,167,3.109987468671679,2.0
400,24,23,159,3.1860526315789475,2.0
400,25,20,122,3.127844611528822,2.0
400,26,24,165,3.1228696741854636,2.0
400,27,22,153,3.1130827067669173,2.0
400,28,22,152,3.1980200501253133,2.0
400,29,21,135,3.123847117794486,2.0
400,30,22,137,3.126184210526316,2.0
400,31,21,126,3.1553195488721806,2.0
400,32,22,149,3.1105827067669174,2.0
400,33,23,159,3.1925877192982455,2.0
400,34,23,163,3.126159147869674,2.0
400,35,22,156,3.1074185463659147,2.0
400,36,25,178,3.135375939849624,2.0
400,37,21,153,3.1754135338345866,2.0
400,38,22,150,3.12672305764411,2.0
400,39,19,123,3.0765852130325815,2.0
400,40,21,141,3.086046365914787,2.0
400,41,21,135,3.1315225563909777,2.0
400,42,21,138,3.1879636591478695,2.0
400,43,25,153,3.128139097744361,2.0
400,44,21,149,3.1579636591478697,2.0
400,45,23,149,3.227437343358396,2.0
400,46,22,142,3.1615538847117794,2.0
400,47,20,129,3.1669736842105265,2.0
400,48,23,162,3.137437343358396,2.0
400,49,20,139,3.0986027568922307,2.0
400,50,21,161,3.1391979949874687,2.0
400,51,25,167,3.1474310776942356,2.0
400,52,22,129,3.246278195488722,2.0
400,53,24,156,3.1877130325814536,2.0
400,54,22,133,3.2369799498746867,2.0
400,55,24,159,3.091334586466165,2.0
400,56,21,127,3.2283959899749375,2.0
400,57,24,155,3.2369924812030075,2.0
400,58,23,148,3.2110401002506266,2.0
400,59,26,176,3.1555701754385965,2.0
400,60,24,164,3.232406015037594,2.0
400,61,24,158,3.2348370927318295,2.0
400,62,21,142,3.1313345864661652,2.0
400,63,23,150,3.1278383458646615,2.0
400,64,22,154,3.116077694235589,2.0
400,65,20,132,3.215187969924812,2.0
400,66,20,120,3.1492042606516293,2.0
400,67,23,156,3.1523997493734335,2.0
400,68,24,158,3.161328320802005,2.0
400,69,24,171,3.1479636591478695,2.0
400,70,22,141,3.212832080200501,2.0
400,71,24,168,3.1491666666666664,2.0
400,72,23,152,3.1334899749373433,2.0
400,73,24,145,3.173784461152882,2.0
400,74,24,172,3.1869862155388473,2.0
400,75,24,150,3.243934837092732,2.0
400,76,26,162,3.2181453634085213,2.0
400,77,22,160,3.2025501253132833,2.0
400,78,24,164,3.0825563909774436,2.0
