N,Case,BDS Size,SCBDS Size,ARPL,Max Ratio
100,49,9,28,2.4566666666666666,2.0
100,50,9,30,2.3885858585858584,2.0
100,51,9,28,2.392121212121212,2.0
100,52,9,25,2.394848484848485,3.0
100,53,9,30,2.306060606060606,2.0
100,54,9,27,2.3834343434343435,2.0
100,55,10,28,2.3024242424242423,2.0
100,56,9,32,2.296666666666667,2.0
100,57,11,39,2.3374747474747473,2.0
100,58,9,24,2.2674747474747474,2.0
100,59,10,25,2.5235353535353537,2.0
100,60,9,31,2.298989898989899,2.0
100,61,8,22,2.3615151515151513,2.0
100,62,12,36,2.4794949494949496,2.0
100,63,7,18,2.3665656565656565,2.0
100,64,9,23,2.437070707070707,2.0
100,65,8,22,2.4608080808080808,2.0
100,66,9,31,2.512121212121212,2.0
100,67,9,23,2.3878787878787877,2.0
100,68,7,22,2.332929292929293,2.0
100,69,10,30,2.4198989898989898,2.0
100,70,9,28,2.4046464646464645,2.0
100,71,11,43,2.3398989898989897,2.0
100,72,9,26,2.274848484848485,2.0
100,73,7,18,2.3114141414141414,2.0
100,74,9,23,2.1604040404040403,2.0
100,75,10,27,2.365959595959596,2.0
100,76,8,28,2.374242424242424,2.0
100,77,10,25,2.395656565656566,2.0
100,78,10,37,2.3558585858585857,2.0
100,79,10,32,2.4525252525252523,3.0
100,80,8,25,2.425858585858586,2.0
100,81,8,23,2.3704040404040403,2.0
100,82,8,25,2.558686868686869,2.0
100,83,10,26,2.3966666666666665,2.0
100,84,9,27,2.472121212121212,2.0
100,85,9,25,2.3946464646464647,2.0
100,86,8,23,2.3305050505050504,2.0
100,87,8,23,2.4,2.0
100,88,9,26,2.298383838383838,2.0
100,89,9,32,2.3846464646464645,2.0
100,90,9,29,2.344040404040404,2.0
100,91,7,22,2.3515151515151516,2.0
100,92,9,26,2.35030303030303,2.0
100,93,9,28,2.4215151515151514,2.0
100,94,9,26,2.4515151515151516,2.0
100,95,9,28,2.3452525252525254,2.0
100,96,9,26,2.3583838383838382,2.0
100,97,9,30,2.362323232323232,2.0
100,98,8,25,2.362727272727273,2.0
100,99,11,38,2.4294949494949494,2.0
100,100,9,22,2.2694949494949497,2.0
150,1,11,39,2.2352572706935123,2.0
150,2,8,27,2.309888143176734,2.0
150,3,10,37,2.357136465324385,2.0
150,4,10,28,2.3456375838926173,2.0
150,5,10,26,2.291946308724832,2.0
150,6,11,30,2.3317225950782996,2.0
150,7,8,24,2.357897091722595,2.0
150,8,10,27,2.3770469798657716,2.0
150,9,9,30,2.31668903803132,2.0
150,10,11,31,2.3450559284116332,2.0
150,11,9,26,2.229888143176734,2.0
150,12,8,20,2.486666666666667,2.0
150,13,7,21,2.3,2.0
150,14,9,27,2.3588814317673377,2.0
150,15,11,38,2.2170917225950784,2.0
150,16,12,39,2.399642058165548,2.0
150,17,10,33,2.2133333333333334,2.0
150,18,12,38,2.270201342281879,2.0
150,19,10,31,2.3939149888143176,2.0
150,20,8,29,2.275973154362416,2.0
150,21,12,42,2.230246085011186,2.0
150,22,10,29,2.277360178970917,2.0
150,23,11,38,2.330380313199105,2.0
150,24,9,30,2.382953020134228,2.0
150,25,12,36,2.437225950782998,2.0
150,26,9,27,2.3340939597315438,2.0
150,27,9,33,2.373959731543624,2.0
150,28,9,25,2.283579418344519,2.0
150,29,10,31,2.3032662192393736,2.0
150,30,8,21,2.4159284116331095,2.0
150,31,11,36,2.400536912751678,2.0
150,32,9,26,2.3392393736017896,2.0
150,33,11,35,2.362013422818792,2.0
150,34,10,26,2.3838031319910513,2.0
150,35,9,22,2.409619686800895,2.0
150,36,9,26,2.3525279642058163,2.0
150,37,10,33,2.404742729306488,2.0
150,38,9,30,2.3511409395973155,2.0
150,39,10,27,2.3436241610738255,2.0
150,40,10,30,2.2405816554809843,2.0
150,41,11,35,2.212304250559284,2.0
150,42,10,31,2.300178970917226,2.0
150,43,9,30,2.1800447427293066,2.0
150,44,9,30,2.353109619686801,2.0
150,45,10,27,2.200089485458613,2.0
150,46,8,25,2.264295302013423,2.0
150,47,9,27,2.368053691275168,2.0
150,48,11,30,2.287337807606264,2.0
150,49,9,29,2.411006711409396,2.0
150,50,9,27,2.371454138702461,2.0
150,51,11,31,2.304787472035794,2.0
150,52,9,24,2.308635346756152,2.0
150,53,10,28,2.2957494407158836,2.0
150,54,11,30,2.376420581655481,2.0
150,55,11,33,2.2846979865771813,2.0
150,56,9,28,2.4158389261744966,2.0
150,57,11,37,2.401208053691275,2.0
150,58,9,26,2.454228187919463,2.0
150,59,9,27,2.396599552572707,2.0
150,60,8,22,2.267337807606264,2.0
150,61,8,25,2.420492170022371,2.0
150,62,8,23,2.3010738255033556,2.0
150,63,9,27,2.285771812080537,2.0
150,64,9,33,2.4205816554809845,2.0
150,65,7,17,2.3106487695749443,2.0
150,66,10,31,2.3263087248322147,2.0
150,67,10,26,2.3306487695749443,2.0
150,68,10,26,2.321118568232662,2.0
150,69,11,42,2.2592393736017895,2.0
150,70,11,35,2.338970917225951,2.0
150,71,9,24,2.2934228187919463,2.0
150,72,10,32,2.3570917225950785,2.0
150,73,10,27,2.3039821029082774,2.0
150,74,8,20,2.236331096196868,2.0
150,75,9,27,2.2997762863534676,2.0
150,76,9,25,2.331454138702461,2.0
150,77,12,44,2.3026845637583895,2.0
150,78,10,28,2.3068903803131993,2.0
150,79,9,31,2.235212527964206,2.0
150,80,11,29,2.264161073825503,2.0
150,81,11,36,2.2663087248322147,2.0
150,82,10,29,2.288814317673378,2.0
150,83,11,29,2.334944071588367,2.0
150,84,9,27,2.368769574944072,2.0
150,85,8,29,2.3574496644295304,2.0
150,86,10,31,2.3285906040268456,2.0
150,87,9,28,2.371901565995526,2.0
150,88,9,20,2.3204921700223715,2.0
150,89,8,28,2.349261744966443,2.0
150,90,11,30,2.2719015659955257,2.0
150,91,10,28,2.3374496644295304,2.0
150,92,10,34,2.288635346756152,2.0
150,93,10,31,2.2880984340044743,2.0
150,94,9,28,2.3148098434004476,2.0
150,95,11,40,2.2809395973154363,2.0
150,96,11,32,2.313736017897092,2.0
150,97,11,35,2.202863534675615,2.0
150,98,11,36,2.2967337807606265,2.0
150,99,9,26,2.259910514541387,2.0
150,100,11,30,2.4474720357941835,2.0
200,1,11,40,2.3112311557788945,2.0
200,2,11,40,2.3400251256281406,2.0
200,3,9,27,2.3322110552763817,2.0
200,4,9,32,2.2829145728643216,2.0
200,5,11,33,2.2559798994974876,2.0
200,6,10,32,2.3262311557788946,2.0
200,7,10,31,2.2970854271356784,2.0
200,8,10,31,2.3024120603015077,2.0
200,9,10,34,2.312462311557789,2.0
200,10,10,32,2.2345477386934673,2.0
200,11,9,30,2.233492462311558,2.0
200,12,11,37,2.298316582914573,2.0
200,13,8,24,2.3101507537688444,2.0
200,14,10,29,2.3748492462311557,2.0
200,15,12,40,2.2817336683417087,2.0
200,16,11,40,2.383793969849246,2.0
200,17,9,27,2.2915075376884424,2.0
200,18,12,32,2.2746984924623117,2.0
200,19,9,33,2.363291457286432,2.0
200,20,11,32,2.256457286432161,2.0
200,21,9,30,2.3931658291457287,2.0
200,22,9,25,2.2967839195979898,2.0
200,23,11,35,2.3400251256281406,2.0
200,24,11,35,2.3306532663316584,2.0
200,25,10,33,2.325854271356784,2.0
200,26,8,23,2.4138442211055278,2.0
200,27,9,31,2.233492462311558,2.0
200,28,10,31,2.3545226130653267,2.0
200,29,11,34,2.337110552763819,2.0
200,30,8,22,2.4719849246231154,2.0
200,31,10,29,2.223040201005025,2.0
200,32,10,39,2.3108040201005027,2.0
200,33,12,48,2.3027386934673366,2.0
200,34,9,30,2.289522613065327,2.0
200,35,10,28,2.310075376884422,2.0
200,36,9,29,2.278492462311558,2.0
200,37,10,33,2.42108040201005,2.0
200,38,10,35,2.4180150753768843,2.0
200,39,10,33,2.2942462311557787,2.0
200,40,7,22,2.353316582914573,2.0
200,41,9,29,2.2770854271356784,2.0
200,42,9,31,2.280452261306533,2.0
200,43,9,29,2.2857537688442213,2.0
200,44,9,28,2.301507537688442,2.0
200,45,11,31,2.305226130653266,2.0
200,46,10,24,2.3180653266331657,2.0
200,47,9,34,2.2013819095477385,2.0
200,48,9,22,2.2467336683417085,2.0
200,49,10,28,2.300251256281407,2.0
200,50,11,41,2.2709798994974872,2.0
200,51,9,20,2.4003015075376886,2.0
200,52,11,35,2.2795477386934673,2.0
200,53,8,21,2.343668341708543,2.0
200,54,9,27,2.263819095477387,2.0
200,55,11,32,2.3224874371859294,2.0
200,56,10,27,2.2843718592964826,2.0
200,57,9,28,2.41286432160804,2.0
200,58,13,47,2.3730150753768844,2.0
200,59,11,37,2.3621859296482413,2.0
200,60,11,30,2.4317587939698493,2.0
200,61,10,39,2.2078894472361807,2.0
200,62,9,28,2.3026381909547737,2.0
200,63,10,35,2.3202010050251256,2.0
200,64,9,25,2.307889447236181,2.0
200,65,11,36,2.3411557788944726,2.0
200,66,11,33,2.380150753768844,2.0
200,67,9,29,2.3091206030150753,2.0
200,68,9,28,2.371884422110553,2.0
200,69,10,29,2.344824120603015,2.0
200,70,10,30,2.341532663316583,2.0
200,71,9,36,2.3549748743718593,2.0
200,72,8,29,2.287537688442211,2.0
200,73,12,42,2.353994974874372,2.0
200,74,9,31,2.2787688442211054,2.0
200,75,10,25,2.2888693467336685,2.0
200,76,9,29,2.3827638190954774,2.0
200,77,11,36,2.2830150753768845,2.0
200,78,10,38,2.2981658291457285,2.0
200,79,10,35,2.3600251256281406,2.0
200,80,11,34,2.286683417085427,2.0
200,81,11,38,2.3331909547738694,2.0
200,82,9,31,2.3200502512562813,2.0
200,83,9,26,2.3573115577889445,2.0
200,84,9,31,2.380929648241206,2.0
200,85,10,34,2.4077386934673366,2.0
200,86,11,34,2.2773366834170856,2.0
200,87,11,30,2.2629145728643216,2.0
200,88,9,29,2.2319849246231156,2.0
200,89,10,30,2.2678140703517586,2.0
200,90,8,23,2.4011055276381907,2.0
200,91,12,38,2.3533417085427137,2.0
200,92,11,30,2.338819095477387,2.0
200,93,9,32,2.4025879396984924,2.0
200,94,10,27,2.3057286432160806,2.0
200,95,10,39,2.2735929648241204,2.0
200,96,13,38,2.365527638190955,2.0
200,97,11,41,2.3207035175879396,2.0
200,98,13,39,2.3618844221105526,2.0
200,99,10,35,2.317889447236181,2.0
200,100,9,24,2.3194472361809044,2.0
250,1,10,33,2.314184738955823,2.0
250,2,10,28,2.3013975903614456,2.0
250,3,11,36,2.268128514056225,2.0
250,4,9,33,2.318682730923695,2.0
250,5,11,34,2.348096385542169,2.0
250,6,12,41,2.2373493975903616,2.0
250,7,10,30,2.2723373493975902,2.0
250,8,12,38,2.27455421686747,2.0
250,9,11,38,2.283453815261044,2.0
250,10,10,29,2.3092369477911645,2.0
250,11,11,31,2.2592610441767067,2.0
250,12,12,36,2.2987469879518074,2.0
250,13,11,34,2.211855421686747,2.0
250,14,10,30,2.368240963855422,2.0
250,15,10,29,2.275726907630522,2.0
250,16,11,34,2.2909718875502008,2.0
250,17,10,33,2.3013172690763053,2.0
250,18,12,39,2.3236144578313254,2.0
250,19,12,32,2.333718875502008,2.0
250,20,10,34,2.2474056224899597,2.0
250,21,10,36,2.3074698795180724,2.0
250,22,10,27,2.2934618473895583,2.0
250,23,10,37,2.2711807228915664,2.0
250,24,11,36,2.3000481927710843,2.0
250,25,10,34,2.309269076305221,2.0
250,26,10,36,2.266714859437751,2.0
250,27,11,41,2.3074056224899597,2.0
250,28,9,32,2.2230522088353415,2.0
250,29,9,29,2.2880481927710843,2.0
250,30,10,33,2.286987951807229,2.0
250,31,11,38,2.3409638554216867,2.0
250,32,9,32,2.3031004016064256,2.0
250,33,9,31,2.294393574297189,2.0
250,34,12,37,2.290618473895582,2.0
250,35,10,39,2.3173172690763053,2.0
250,36,11,36,2.3111646586345382,2.0
250,37,10,34,2.285895582329317,2.0
250,38,9,31,2.324240963855422,2.0
250,39,9,31,2.2850441767068275,2.0
250,40,12,43,2.337815261044177,2.0
250,41,11,35,2.2749397590361444,2.0
250,42,9,26,2.252867469879518,2.0
250,43,10,31,2.271421686746988,2.0
250,44,11,34,2.268771084337349,2.0
250,45,9,27,2.3017028112449798,2.0
250,46,10,33,2.3406746987951808,2.0
250,47,11,35,2.2692208835341368,2.0
250,48,10,35,2.3336546184738958,2.0
250,49,11,36,2.2257991967871487,2.0
250,50,9,25,2.2576385542168675,2.0
250,51,11,36,2.276835341365462,2.0
250,52,11,32,2.3182008032128514,2.0
250,53,10,28,2.3146345381526103,2.0
250,54,10,38,2.2671807228915664,2.0
250,55,11,37,2.3191646586345382,2.0
250,56,10,30,2.3373493975903616,2.0
250,57,10,38,2.383951807228916,2.0
250,58,10,35,2.2844497991967874,2.0
250,59,10,29,2.3410281124497994,2.0
250,60,12,39,2.299823293172691,2.0
250,61,11,30,2.2713574297188757,2.0
250,62,9,21,2.322281124497992,2.0
250,63,11,35,2.215421686746988,2.0
250,64,12,34,2.312305220883534,2.0
250,65,10,30,2.3670200803212853,2.0
250,66,9,29,2.3501365461847388,2.0
250,67,11,31,2.333734939759036,2.0
250,68,11,29,2.3122248995983936,2.0
250,69,12,37,2.3014939759036146,2.0
250,70,12,30,2.3273253012048194,2.0
250,71,11,36,2.2829397590361444,2.0
250,72,8,23,2.339951807228916,2.0
250,73,11,38,2.332417670682731,2.0
250,74,10,34,2.2086586345381525,2.0
250,75,11,29,2.3185863453815263,2.0
250,76,11,43,2.2930923694779115,2.0
250,77,9,38,2.3526586345381526,2.0
250,78,10,35,2.2217028112449797,2.0
250,79,9,38,2.235598393574297,2.0
250,80,10,31,2.332835341365462,2.0
250,81,10,30,2.320289156626506,2.0
250,82,9,33,2.3145220883534137,2.0
250,83,10,36,2.184562248995984,2.0
250,84,11,40,2.284706827309237,2.0
250,85,9,32,2.2616546184738957,2.0
250,86,11,37,2.2765140562248996,2.0
250,87,11,36,2.2706506024096385,2.0
250,88,10,36,2.2334939759036145,2.0
250,89,10,41,2.3262008032128514,2.0
250,90,10,34,2.3837429718875502,2.0
250,91,10,31,2.2729638554216867,2.0
250,92,9,27,2.2842088353413654,2.0
250,93,12,37,2.3090441767068275,2.0
250,94,10,33,2.260706827309237,2.0
250,95,9,30,2.247437751004016,2.0
250,96,11,31,2.3231646586345382,2.0
250,97,10,42,2.2933172690763053,2.0
250,98,10,29,2.3059437751004017,2.0
250,99,10,31,2.2879357429718876,2.0
250,100,9,32,2.341204819277108,2.0
300,1,11,39,2.2984392419175026,2.0
300,2,10,31,2.2202229654403567,2.0
300,3,11,34,2.298985507246377,2.0
300,4,11,35,2.2860535117056857,2.0
300,5,10,30,2.2398885172798217,2.0
300,6,11,40,2.2505239687848384,2.0
300,7,10,29,2.263010033444816,2.0
300,8,9,27,2.275139353400223,2.0
300,9,8,22,2.235195094760312,2.0
300,10,10,35,2.308227424749164,2.0
300,11,11,39,2.4297658862876252,2.0
300,12,12,38,2.293578595317726,2.0
300,13,11,35,2.298963210702341,2.0
300,14,11,40,2.304604236343367,2.0
300,15,11,36,2.2702341137123745,2.0
300,16,11,43,2.2903121516164995,2.0
300,17,11,39,2.255418060200669,2.0
300,18,9,28,2.3118394648829432,2.0
300,19,11,38,2.2296767001114826,2.0
300,20,11,32,2.274905239687848,2.0
300,21,12,43,2.2774358974358972,2.0
300,22,11,40,2.299542920847269,2.0
300,23,11,35,2.293701226309922,2.0
300,24,11,36,2.2803121516164992,2.0
300,25,12,42,2.2494091415830546,2.0
300,26,10,37,2.2572909698996657,2.0
300,27,9,25,2.2440691192865105,2.0
300,28,9,31,2.299041248606466,2.0
300,29,10,26,2.2801895206243032,2.0
300,30,11,42,2.2436008918617616,2.0
300,31,9,34,2.2948160535117057,2.0
300,32,10,34,2.3775808249721293,2.0
300,33,10,27,2.2931103678929765,2.0
300,34,11,34,2.263690078037904,2.0
300,35,10,33,2.3518283166109253,2.0
300,36,11,30,2.2521516164994426,2.0
300,37,11,34,2.279308807134894,2.0
300,38,10,34,2.3120066889632107,2.0
300,39,12,32,2.359108138238573,2.0
300,40,10,28,2.3093422519509477,2.0
300,41,12,34,2.204682274247492,2.0
300,42,12,41,2.3056744704570793,2.0
300,43,9,29,2.3021070234113714,2.0
300,44,10,34,2.288517279821628,2.0
300,45,11,28,2.2570903010033443,2.0
300,46,10,34,2.290836120401338,2.0
300,47,10,33,2.313500557413601,2.0
300,48,10,34,2.2417614269788184,2.0
300,49,10,33,2.2813377926421405,2.0
300,50,9,33,2.30520624303233,2.0
300,51,8,23,2.290836120401338,2.0
300,52,11,39,2.25685618729097,2.0
300,53,10,34,2.285406911928651,2.0
300,54,13,39,2.3371014492753623,2.0
300,55,10,30,2.3373132664437013,2.0
300,56,10,28,2.312675585284281,2.0
300,57,11,37,2.2528539576365665,2.0
300,58,13,40,2.268227424749164,2.0
300,59,10,31,2.2451059085841694,2.0
300,60,12,42,2.2370345596432553,2.0
300,61,12,36,2.2569676700111483,2.0
300,62,13,44,2.289643255295429,2.0
300,63,11,33,2.244994425863991,2.0
300,64,10,35,2.317335562987737,2.0
300,65,10,34,2.2307357859531773,2.0
300,66,10,31,2.3382497212931996,2.0
300,67,11,33,2.2647714604236344,2.0
300,68,12,40,2.209319955406912,2.0
300,69,10,39,2.2353065774804906,2.0
300,70,11,34,2.3123634336677816,2.0
300,71,11,42,2.2851950947603124,2.0
300,72,12,49,2.2483277591973243,2.0
300,73,10,27,2.293567447045708,2.0
300,74,10,32,2.228885172798216,2.0
300,75,11,39,2.2554960981047936,2.0
300,76,9,33,2.3102229654403565,2.0
300,77,9,24,2.247413600891862,2.0
300,78,11,37,2.3144147157190638,2.0
300,79,10,44,2.3451616499442585,2.0
300,80,11,28,2.2710144927536233,2.0
300,81,11,39,2.292998885172798,2.0
300,82,9,31,2.3257971014492753,2.0
300,83,10,30,2.3521070234113712,2.0
300,84,9,29,2.3119397993311037,2.0
300,85,10,38,2.249576365663322,2.0
300,86,10,33,2.2076588628762543,2.0
300,87,10,30,2.3099442586399106,2.0
300,88,9,33,2.3189520624303235,2.0
300,89,11,32,2.2283835005574137,2.0
300,90,11,42,2.3438573021181717,2.0
300,91,9,30,2.2501783723522855,2.0
300,92,9,26,2.2827759197324413,2.0
300,93,10,32,2.199342251950948,2.0
300,94,11,38,2.2536120401337794,2.0
300,95,10,32,2.2870011148272016,2.0
300,96,12,40,2.2598885172798218,2.0
300,97,11,46,2.310891861761427,2.0
300,98,12,50,2.307725752508361,2.0
300,99,10,23,2.3270122630992196,2.0
300,100,11,33,2.2383723522853956,2.0
350,1,9,35,2.2339664347114203,2.0
350,2,12,44,2.272893982808023,2.0
350,3,9,28,2.267703643061809,2.0
350,4,11,30,2.331977077363897,2.0
350,5,9,25,2.2888988948014735,2.0
350,6,12,35,2.2932623823168234,2.0
350,7,11,37,2.299811706917724,2.0
350,8,11,37,2.3022922636103154,2.0
350,9,9,26,2.2135243553008594,2.0
350,10,9,28,2.3066639377814164,2.0
350,11,11,40,2.283520261972984,2.0
350,12,12,43,2.2855832992222678,2.0
350,13,11,39,2.2687515349979535,2.0
350,14,11,35,2.2933769954973395,2.0
350,15,10,32,2.295898485468686,2.0
350,16,10,24,2.3425624232501026,2.0
350,17,10,27,2.287048710601719,2.0
350,18,10,34,2.3294883340155548,2.0
350,19,11,32,2.2509864920180105,2.0
350,20,10,29,2.250274252967663,2.0
350,21,11,31,2.279549733933688,2.0
350,22,10,32,2.2636103151862463,2.0
350,23,11,38,2.3050429799426935,2.0
350,24,12,43,2.334973393368809,2.0
350,25,11,34,2.3304543593941873,2.0
350,26,11,35,2.2728694228407695,2.0
350,27,12,42,2.3149079001227997,2.0
350,28,10,25,2.28501841997544,2.0
350,29,9,35,2.252574703233729,2.0
350,30,12,30,2.2967007777322963,2.0
350,31,11,34,2.278051575931232,2.0
350,32,12,45,2.3468686041751945,2.0
350,33,10,34,2.2535816618911175,2.0
350,34,10,34,2.2679656160458452,2.0
350,35,11,42,2.2788456815390914,2.0
350,36,11,44,2.335775685632419,2.0
350,37,10,27,2.2682848956201394,2.0
350,38,9,28,2.2795006139991814,2.0
350,39,13,44,2.246270978305362,2.0
350,40,10,31,2.28370855505526,2.0
350,41,10,32,2.310683585755219,2.0
350,42,10,38,2.259885386819484,2.0
350,43,10,31,2.2662136717151045,2.0
350,44,9,28,2.1832746623004504,2.0
350,45,10,32,2.279467867376177,2.0
350,46,10,29,2.2999099467867374,2.0
350,47,11,38,2.276094965206713,2.0
350,48,10,30,2.2548833401555464,2.0
350,49,10,28,2.287941056078592,2.0
350,50,11,39,2.2623331968890708,2.0
350,51,10,34,2.330675399099468,2.0
350,52,10,37,2.2397707736389685,2.0
350,53,9,28,2.249046254604994,2.0
350,54,10,37,2.245223086369218,2.0
350,55,9,35,2.297552189930413,2.0
350,56,10,34,2.2308555055259927,2.0
350,57,12,39,2.331657797789603,2.0
350,58,11,39,2.2666311911584116,2.0
350,59,10,27,2.277191977077364,2.0
350,60,11,39,2.2928612361850185,2.0
350,61,11,42,2.2088907081457223,2.0
350,62,10,34,2.2907981989357347,2.0
350,63,10,40,2.257151043798608,2.0
350,64,11,47,2.2772329103561195,2.0
350,65,12,35,2.312967662709783,2.0
350,66,11,39,2.3072615636512483,2.0
350,67,9,29,2.2914613180515757,2.0
350,68,11,37,2.3054932460090054,2.0
350,69,10,24,2.2854359394187473,2.0
350,70,10,36,2.2278264428980763,2.0
350,71,10,33,2.3179533360622186,2.0
350,72,10,31,2.289439214081048,2.0
350,73,9,24,2.254793286942284,2.0
350,74,11,35,2.3130413426115433,2.0
350,75,11,41,2.3054604993860006,2.0
350,76,10,35,2.250503479328694,2.0
350,77,13,42,2.2071223905034794,2.0
350,78,10,42,2.33556283258289,2.0
350,79,9,29,2.2395006139991813,2.0
350,80,10,43,2.2737535816618912,2.0
350,81,12,41,2.2116823577568563,2.0
350,82,11,39,2.295448219402374,2.0
350,83,13,45,2.2512320916905444,2.0
350,84,11,34,2.3337699549733935,2.0
350,85,13,44,2.177593123209169,2.0
350,86,10,28,2.2247237003683997,2.0
350,87,12,36,2.2925419566107244,2.0
350,88,12,41,2.2482767089643882,2.0
350,89,10,32,2.3050675399099467,2.0
350,90,12,40,2.273360622185837,2.0
350,91,10,38,2.2843143675808433,2.0
350,92,10,28,2.2249856733524354,2.0
350,93,11,36,2.303528448628735,2.0
350,94,10,29,2.2582234957020058,2.0
350,95,12,43,2.329062627916496,2.0
350,96,12,36,2.2752271796970938,2.0
350,97,11,39,2.234613180515759,2.0
350,98,11,42,2.262627916496111,2.0
350,99,12,40,2.2650920998772,2.0
350,100,10,30,2.2780106426524767,2.0
400,1,11,33,2.225169172932331,2.0
400,2,11,34,2.303063909774436,2.0
400,3,9,32,2.302406015037594,2.0
400,4,11,38,2.2878007518796992,2.0
400,5,12,34,2.265921052631579,2.0
400,6,11,28,2.232092731829574,2.0
400,7,13,48,2.2586152882205512,2.0
400,8,11,33,2.2952882205513783,2.0
400,9,11,36,2.232800751879699,2.0
400,10,10,31,2.2269486215538845,2.0
400,11,12,44,2.2078571428571427,2.0
400,12,11,40,2.25359649122807,2.0
400,13,10,28,2.2699561403508772,2.0
400,14,9,28,2.2920175438596493,2.0
400,15,11,35,2.28171679197995,2.0
400,16,11,31,2.2713533834586466,2.0
400,17,11,36,2.2909398496240603,2.0
400,18,11,43,2.2853070175438597,2.0
400,19,12,32,2.305219298245614,2.0
400,20,10,39,2.269191729323308,2.0
400,21,11,41,2.2778508771929826,2.0
400,22,10,35,2.25140977443609,2.0
400,23,10,35,2.280657894736842,2.0
400,24,13,44,2.298483709273183,2.0
400,25,9,25,2.2247117794486218,2.0
400,26,9,25,2.301033834586466,2.0
400,27,12,47,2.2245927318295737,2.0
400,28,13,47,2.2781641604010026,2.0
400,29,10,34,2.292926065162907,2.0
400,30,10,30,2.2077631578947368,2.0
400,31,11,39,2.296591478696742,2.0
400,32,9,23,2.238671679197995,2.0
400,33,11,36,2.228176691729323,2.0
400,34,10,30,2.270175438596491,2.0
400,35,11,40,2.259655388471178,2.0
400,36,11,35,2.316904761904762,2.0
400,37,12,40,2.2841165413533835,2.0
400,38,11,26,2.3243170426065163,2.0
400,39,10,34,2.282669172932331,2.0
400,40,10,35,2.303045112781955,2.0
400,41,10,34,2.265219298245614,2.0
400,42,11,46,2.232092731829574,2.0
400,43,10,31,2.287355889724311,2.0
400,44,10,36,2.322312030075188,2.0
400,45,11,31,2.283652882205514,2.0
400,46,10,27,2.2443984962406014,2.0
400,47,10,32,2.268208020050125,2.0
400,48,9,23,2.2971303258145364,2.0
400,49,12,30,2.2705701754385963,2.0
400,50,9,25,2.2122431077694236,2.0
400,51,9,27,2.2678383458646616,2.0
400,52,12,44,2.2120864661654136,2.0
400,53,11,39,2.302763157894737,2.0
400,54,11,35,2.3141165413533833,2.0
400,55,9,29,2.2623934837092734,2.0
400,56,10,37,2.2429010025062657,2.0
400,57,14,46,2.313890977443609,2.0
400,58,10,36,2.2938408521303257,2.0
400,59,11,38,2.258771929824561,2.0
400,60,11,36,2.290714285714286,2.0
400,61,11,35,2.285877192982456,2.0
400,62,11,39,2.274592731829574,2.0
400,63,10,35,2.259329573934837,2.0
400,64,10,26,2.2697368421052633,2.0
400,65,11,46,2.226359649122807,2.0
400,66,12,39,2.245921052631579,2.0
400,67,10,26,2.2481015037593983,2.0
400,68,10,32,2.2820363408521303,2.0
400,69,11,34,2.242387218045113,2.0
400,70,10,40,2.246911027568922,2.0
400,71,9,25,2.1841979949874686,2.0
400,72,12,34,2.2820363408521303,2.0
400,73,11,34,2.251077694235589,2.0
400,74,14,59,2.2484335839599,2.0
400,75,12,40,2.2886027568922307,2.0
400,76,11,42,2.2589285714285716,2.0
400,77,11,36,2.2630576441102757,2.0
