N,Case,BDS Size,SCBDS Size,ARPL,Max Ratio
100,1,10,30,2.3461616161616163,2.0
100,2,8,27,2.4433333333333334,2.0
100,3,9,31,2.399090909090909,2.0
100,4,8,25,2.4823232323232323,2.0
100,5,8,23,2.3644444444444446,2.0
100,6,8,22,2.359090909090909,2.0
100,7,8,21,2.2734343434343436,2.0
100,8,10,27,2.3566666666666665,2.0
100,9,8,21,2.387272727272727,2.0
100,10,10,31,2.505757575757576,2.0
100,11,10,29,2.5007070707070707,2.0
100,12,10,23,2.2525252525252526,2.0
100,13,11,30,2.2884848484848486,2.0
100,14,10,30,2.445959595959596,2.0
100,15,8,29,2.27010101010101,2.0
100,16,11,32,2.3762626262626263,2.0
100,17,11,31,2.3162626262626262,2.0
100,18,10,32,2.33,2.0
100,19,9,25,2.4842424242424244,2.0
100,20,9,32,2.4854545454545454,2.0
100,21,9,32,2.3212121212121213,2.0
100,22,10,28,2.3426262626262626,2.0
100,23,9,25,2.3666666666666667,2.0
100,24,10,27,2.4046464646464645,2.0
100,25,8,24,2.2613131313131314,2.0
100,26,10,32,2.415050505050505,2.0
100,27,10,28,2.371010101010101,2.0
100,28,9,24,2.335151515151515,2.0
100,29,9,21,2.3345454545454545,2.0
100,30,10,30,2.4202020202020202,2.0
100,31,9,23,2.37030303030303,2.0
100,32,10,32,2.4063636363636363,2.0
100,33,9,26,2.2785858585858585,2.0
100,34,10,32,2.3516161616161617,2.0
100,35,9,30,2.418989898989899,2.0
100,36,10,29,2.4144444444444444,2.0
100,37,9,29,2.4826262626262627,3.0
100,38,9,26,2.331717171717172,2.0
100,39,9,29,2.3852525252525254,2.0
100,40,7,20,2.2959595959595958,2.0
100,41,8,21,2.3537373737373737,2.0
100,42,9,26,2.335757575757576,2.0
100,43,9,27,2.4134343434343433,2.0
100,44,10,28,2.4973737373737372,2.0
100,45,8,18,2.293838383838384,2.0
100,46,9,19,2.201919191919192,2.0
100,47,8,26,2.422020202020202,2.0
100,48,9,22,2.553737373737374,2.0
100,49,9,29,2.4566666666666666,2.0
100,50,9,25,2.3928282828282827,2.0
100,51,9,28,2.392121212121212,2.0
100,52,9,24,2.398282828282828,3.0
100,53,9,28,2.3065656565656565,2.0
100,54,9,27,2.3812121212121213,2.0
100,55,10,26,2.3047474747474745,2.0
100,56,9,30,2.3026262626262626,2.0
100,57,11,37,2.339090909090909,2.0
100,58,9,24,2.2674747474747474,2.0
