N,Case,BDS Size,SCBDS Size,ARPL,Max Ratio
150,11,22,77,3.943131991051454,2.0
150,12,23,80,3.75082774049217,2.0
150,13,23,76,3.9467561521252796,3.0
150,14,19,67,3.5919015659955256,2.0
150,15,21,72,3.805145413870246,3.0
150,16,20,72,3.7789261744966445,2.0
150,17,20,58,4.077360178970917,2.0
150,18,22,80,3.9575391498881434,3.0
150,19,19,73,3.8180313199105145,2.0
150,20,21,64,3.8081431767337808,2.0
150,21,23,75,3.78662192393736,3.0
150,22,20,65,3.802863534675615,2.0
150,23,21,67,3.973467561521253,2.0
150,24,21,67,4.00076062639821,3.0
150,25,17,63,3.603937360178971,2.0
150,26,17,59,3.6239821029082773,2.0
150,27,20,69,3.7918568232662193,2.0
150,28,21,69,3.719194630872483,2.0
150,29,21,75,3.7161968680089483,3.0
150,30,19,68,3.675123042505593,2.0
150,31,19,59,3.799910514541387,2.0
150,32,23,75,3.829261744966443,2.0
150,33,16,66,3.6113199105145415,2.0
150,34,21,69,3.9712304250559285,3.0
150,35,21,74,3.862953020134228,2.0
150,36,23,81,3.760089485458613,2.0
150,37,22,79,3.6151677852348993,2.0
150,38,21,70,4.0897539149888145,2.0
150,39,20,66,3.6915436241610737,2.0
150,40,18,69,3.89324384787472,2.0
150,41,21,80,3.818076062639821,2.0
150,42,20,71,3.8114093959731545,2.0
150,43,17,70,3.7735570469798656,3.0
150,44,23,75,3.7052796420581657,2.0
150,45,24,83,3.7014765100671143,2.0
150,46,20,67,3.7114093959731544,3.0
150,47,18,58,3.967427293064877,2.0
150,48,21,66,3.741565995525727,2.0
150,49,21,80,3.6902013422818793,2.0
150,50,22,81,3.8259060402684564,2.0
150,51,21,77,3.667248322147651,2.0
150,52,22,76,3.8860402684563757,3.0
150,53,22,74,4.133467561521253,3.0
150,54,19,69,3.831812080536913,3.0
150,55,18,68,3.8557046979865772,2.0
150,56,19,72,3.713020134228188,2.0
150,57,19,71,3.7921252796420584,2.0
150,58,21,59,4.02152125279642,2.0
150,59,22,83,3.888143176733781,2.0
150,60,20,69,3.9425055928411634,2.0
150,61,18,60,4.308456375838926,2.0
150,62,20,77,3.6089485458612973,2.0
150,63,22,65,3.9388814317673377,2.0
150,64,18,59,3.7941834451901566,2.0
150,65,19,69,3.7593736017897093,3.0
150,66,22,84,3.723221476510067,2.0
150,67,21,70,3.872035794183445,2.0
150,68,21,79,3.5974049217002237,2.0
150,69,21,70,3.80331096196868,2.0
150,70,20,76,3.7540939597315437,2.0
150,71,21,81,3.8841610738255032,2.0
150,72,23,82,3.796062639821029,2.0
150,73,21,72,3.940357941834452,2.0
150,74,22,80,3.84496644295302,2.0
150,75,21,75,3.743131991051454,2.0
150,76,20,72,3.8337807606263983,4.0
150,77,23,74,3.6280089485458613,2.0
150,78,21,74,3.7102908277404922,2.0
150,79,20,71,4.063937360178971,3.0
150,80,21,73,3.8317225950782996,2.0
150,81,21,67,3.8209395973154363,3.0
150,82,22,69,3.892125279642058,2.0
150,83,23,78,4.004026845637584,2.0
150,84,21,77,3.720268456375839,2.0
150,85,20,74,3.94993288590604,2.0
150,86,22,82,3.7328859060402686,3.0
150,87,19,63,3.444026845637584,2.0
150,88,21,71,3.8650559284116333,2.0
150,89,20,63,3.804876957494407,3.0
150,90,21,71,4.00076062639821,2.0
150,91,21,77,3.8374049217002235,2.0
150,92,18,75,3.6124384787472037,2.0
150,93,21,67,3.664787472035794,2.0
150,94,20,79,3.821252796420582,2.0
150,95,23,76,3.864519015659955,2.0
150,96,21,70,3.891409395973154,2.0
150,97,18,60,3.838434004474273,2.0
150,98,23,81,3.8515883668903803,2.0
150,99,19,70,4.051006711409396,3.0
150,100,21,69,3.7753914988814317,2.0
200,1,24,91,3.5441708542713566,2.0
200,2,22,88,3.7234422110552763,3.0
200,3,21,88,3.716180904522613,3.0
200,4,24,89,3.830326633165829,3.0
200,5,24,86,3.7536683417085426,2.0
200,6,20,80,3.6665075376884424,2.0
200,7,23,85,3.7073115577889446,2.0
200,8,19,70,3.7663065326633167,2.0
200,9,24,85,3.6704522613065325,2.0
200,10,20,87,3.5627638190954776,2.0
200,11,21,74,3.517713567839196,2.0
200,12,20,79,3.6543467336683415,2.0
200,13,20,70,3.5952261306532662,2.0
200,14,20,84,3.6440201005025123,2.0
200,15,21,83,3.6107788944723618,2.0
200,16,23,84,3.9923115577889448,2.0
200,17,23,87,3.667964824120603,2.0
200,18,19,74,3.5727386934673366,2.0
200,19,21,82,3.6586934673366835,2.0
200,20,18,74,3.633190954773869,3.0
200,21,22,85,3.740150753768844,2.0
200,22,21,86,3.5865075376884423,2.0
200,23,21,77,3.600904522613065,2.0
200,24,21,85,3.637713567839196,2.0
200,25,20,76,3.8105276381909547,3.0
200,26,21,76,3.870402010050251,2.0
200,27,21,75,3.7688442211055277,2.0
200,28,22,82,3.629974874371859,2.0
200,29,25,91,3.6601256281407033,4.0
200,30,23,85,3.8286180904522613,2.0
200,31,20,75,3.6087437185929647,3.0
200,32,23,91,3.780150753768844,2.0
200,33,20,84,3.7051256281407037,2.0
200,34,23,79,3.903969849246231,2.0
200,35,19,76,3.728065326633166,2.0
200,36,19,73,3.3707537688442213,2.0
200,37,20,78,3.6369849246231154,2.0
200,38,20,80,3.7065577889447234,2.0
200,39,21,74,3.7576884422110552,2.0
200,40,21,82,3.7837939698492464,2.0
200,41,20,75,3.813140703517588,2.0
200,42,25,81,3.760502512562814,2.0
200,43,23,85,3.7364824120603015,2.0
200,44,21,84,3.643366834170854,3.0
200,45,24,82,3.7860804020100502,2.0
200,46,21,75,3.775,2.0
200,47,23,81,3.7115577889447238,2.0
200,48,23,82,3.8424371859296484,2.0
200,49,22,92,3.6263065326633166,2.0
200,50,21,89,3.6222110552763818,3.0
200,51,23,86,3.882437185929648,2.0
200,52,19,79,3.634321608040201,2.0
200,53,23,81,3.692889447236181,2.0
200,54,21,78,3.824924623115578,2.0
200,55,21,82,3.666683417085427,3.0
200,56,21,86,3.7002010050251255,2.0
200,57,20,74,3.778643216080402,2.0
200,58,22,83,3.7139195979899498,2.0
200,59,20,73,3.641356783919598,2.0
200,60,20,81,3.693592964824121,2.0
200,61,21,86,3.6783417085427135,2.0
200,62,20,76,3.7595477386934673,2.0
200,63,20,83,3.667713567839196,2.0
200,64,20,84,3.8945226130653268,3.0
200,65,25,94,3.9090201005025125,2.0
200,66,22,87,3.7501507537688443,2.0
200,67,21,74,3.573366834170854,3.0
200,68,22,90,3.6683417085427137,2.0
200,69,19,77,3.577638190954774,2.0
200,70,24,98,3.7729899497487436,3.0
200,71,21,67,3.7798743718592966,2.0
200,72,22,88,3.6028894472361808,2.0
200,73,24,92,3.8539698492462313,2.0
200,74,20,75,3.7976633165829146,3.0
200,75,21,82,3.48429648241206,2.0
200,76,18,75,3.7241959798994975,2.0
200,77,24,83,3.9062311557788947,3.0
200,78,23,78,3.752964824120603,2.0
200,79,23,87,3.4902261306532663,2.0
200,80,20,69,3.782311557788945,2.0
200,81,18,78,3.7432412060301505,2.0
200,82,21,81,3.8308793969849244,3.0
200,83,22,84,3.7082914572864323,2.0
200,84,21,78,3.598542713567839,2.0
200,85,21,86,3.782311557788945,2.0
200,86,22,78,3.866884422110553,2.0
200,87,21,85,3.5990954773869346,2.0
200,88,23,89,3.556859296482412,2.0
200,89,21,82,3.885653266331658,2.0
200,90,23,90,3.6552261306532663,2.0
200,91,21,86,3.628492462311558,3.0
200,92,20,78,3.855,3.0
200,93,20,79,3.821507537688442,2.0
200,94,24,86,3.6086934673366833,2.0
200,95,24,86,3.5400251256281408,2.0
200,96,22,80,3.8187437185929647,2.0
200,97,21,81,3.5580150753768844,3.0
200,98,21,68,3.80570351758794,3.0
200,99,22,83,3.7092713567839195,2.0
200,100,24,95,3.663391959798995,2.0
250,1,23,93,3.623309236947791,2.0
250,2,22,90,3.684417670682731,2.0
250,3,24,98,3.472144578313253,2.0
250,4,22,92,3.6561767068273094,2.0
250,5,22,91,3.707309236947791,2.0
250,6,23,100,3.6022489959839357,2.0
250,7,23,96,3.655309236947791,2.0
250,8,23,91,3.6946184738955825,3.0
250,9,21,93,3.6699277108433734,2.0
250,10,21,84,3.4959518072289155,2.0
250,11,21,96,3.6067791164658636,2.0
250,12,22,86,3.6054939759036144,2.0
250,13,24,96,3.7124658634538155,2.0
250,14,22,86,3.5323212851405623,2.0
250,15,22,92,3.699823293172691,2.0
250,16,23,88,3.562281124497992,2.0
250,17,27,100,3.7622971887550203,2.0
250,18,23,97,3.639004016064257,2.0
250,19,23,93,3.582056224899598,2.0
250,20,20,85,3.8298313253012046,3.0
250,21,22,93,3.552,2.0
250,22,26,103,3.637734939759036,2.0
250,23,21,80,3.696144578313253,2.0
250,24,21,96,3.6732048192771085,3.0
250,25,21,91,3.5978795180722893,2.0
250,26,21,94,3.608963855421687,2.0
250,27,24,92,3.6668112449799195,2.0
250,28,23,92,3.6883052208835343,2.0
250,29,20,74,3.575244979919679,2.0
250,30,20,89,3.6403373493975906,2.0
250,31,22,86,3.6584738955823295,2.0
250,32,20,86,3.6547630522088355,2.0
250,33,22,101,3.5704899598393576,2.0
250,34,22,100,3.690184738955823,2.0
250,35,23,82,3.605863453815261,2.0
250,36,22,82,3.6033734939759037,2.0
250,37,23,94,3.6971887550200804,2.0
250,38,23,95,3.8230682730923693,2.0
250,39,22,87,3.5720642570281123,2.0
250,40,24,96,3.5780240963855423,2.0
250,41,23,93,3.60314859437751,2.0
250,42,24,91,3.689092369477912,2.0
250,43,23,95,3.6296546184738956,2.0
250,44,24,100,3.365413654618474,2.0
250,45,21,90,3.6921606425702813,2.0
250,46,19,71,3.6675180722891567,3.0
250,47,21,95,3.6226506024096388,2.0
250,48,21,89,3.7263775100401606,2.0
250,49,22,92,3.6243855421686746,3.0
250,50,23,108,3.661991967871486,2.0
250,51,22,94,3.5242570281124497,2.0
250,52,25,103,3.736160642570281,2.0
250,53,20,91,3.772771084337349,2.0
250,54,21,85,3.5143614457831327,2.0
250,55,23,95,3.580289156626506,2.0
250,56,23,103,3.6991807228915663,2.0
250,57,24,98,3.7189718875502007,2.0
250,58,23,92,3.660032128514056,2.0
250,59,24,104,3.7176546184738957,2.0
250,60,22,89,3.5957269076305223,2.0
250,61,24,98,3.654152610441767,2.0
250,62,25,97,3.578265060240964,2.0
250,63,24,96,3.6347469879518073,2.0
250,64,22,95,3.639020080321285,2.0
250,65,22,94,3.61174297188755,2.0
250,66,23,93,3.658136546184739,2.0
250,67,24,90,3.7700562248995984,2.0
250,68,24,101,3.7375582329317267,2.0
250,69,24,87,3.683983935742972,2.0
250,70,20,83,3.591453815261044,2.0
250,71,20,68,3.6818634538152613,2.0
250,72,24,104,3.5447550200803213,2.0
250,73,21,93,3.629140562248996,2.0
250,74,20,79,3.7735100401606427,3.0
250,75,20,80,3.5510843373493977,2.0
250,76,22,78,3.630859437751004,2.0
250,77,24,93,3.6548112449799195,2.0
250,78,21,90,3.548963855421687,2.0
250,79,23,87,3.515180722891566,2.0
250,80,22,99,3.6150522088353414,2.0
250,81,22,90,3.726008032128514,2.0
250,82,23,99,3.619566265060241,2.0
250,83,23,89,3.660112449799197,2.0
250,84,20,88,3.7219437751004016,2.0
250,85,22,97,3.6708112449799195,2.0
250,86,22,87,3.3696224899598395,2.0
250,87,22,80,3.639759036144578,2.0
250,88,24,91,3.625397590361446,2.0
250,89,22,98,3.526714859437751,2.0
250,90,21,88,3.659004016064257,2.0
250,91,22,99,3.6675662650602407,2.0
250,92,22,86,3.786313253012048,2.0
250,93,22,89,3.6468915662650603,2.0
250,94,24,88,3.6450763052208837,2.0
250,95,23,96,3.474746987951807,2.0
250,96,24,88,3.5076465863453814,2.0
250,97,22,95,3.5065381526104415,2.0
250,98,23,101,3.6246265060240965,2.0
250,99,22,94,3.7239196787148594,2.0
250,100,24,97,3.6519357429718875,2.0
300,1,23,95,3.6377591973244146,2.0
300,2,22,96,3.6483612040133777,2.0
300,3,22,101,3.6136343366778148,2.0
300,4,21,90,3.4260758082497214,2.0
300,5,21,91,3.5991415830546267,2.0
300,6,22,96,3.589732441471572,2.0
300,7,24,109,3.460356744704571,2.0
300,8,22,97,3.634035674470457,3.0
300,9,21,98,3.5606577480490524,2.0
300,10,22,91,3.5687848383500556,2.0
300,11,24,90,3.6812151616499444,2.0
300,12,23,82,3.526666666666667,3.0
300,13,22,91,3.669297658862876,2.0
300,14,22,99,3.745886287625418,2.0
300,15,22,84,3.4962541806020067,2.0
300,16,24,87,3.6506131549609813,2.0
300,17,22,91,3.612541806020067,2.0
300,18,23,80,3.718561872909699,2.0
300,19,23,96,3.5818283166109253,2.0
300,20,23,100,3.7052285395763658,2.0
300,21,20,81,3.5676477146042362,2.0
300,22,22,99,3.519375696767001,2.0
300,23,20,85,3.64082497212932,2.0
300,24,21,94,3.5829654403567446,2.0
300,25,22,97,3.5803232998885175,2.0
300,26,22,99,3.661505016722408,2.0
300,27,22,95,3.5504905239687847,2.0
300,28,24,114,3.6005239687848385,2.0
300,29,21,92,3.6090078037904125,2.0
300,30,23,97,3.5675473801560758,2.0
300,31,20,80,3.6111817168338907,2.0
300,32,24,103,3.4983946488294313,2.0
300,33,24,94,3.638283166109253,2.0
300,34,24,103,3.611516164994426,2.0
300,35,23,105,3.6549609810479375,2.0
300,36,24,109,3.5322185061315494,2.0
300,37,24,98,3.6796655518394648,2.0
300,38,20,80,3.698651059085842,2.0
300,39,23,100,3.516555183946488,2.0
300,40,20,96,3.6242028985507244,2.0
300,41,21,84,3.554849498327759,2.0
300,42,22,98,3.667948717948718,2.0
300,43,26,102,3.7448940914158304,2.0
300,44,24,101,3.623623188405797,2.0
300,45,25,106,3.5582497212931994,2.0
300,46,22,89,3.509397993311037,2.0
300,47,23,94,3.6853288740245262,2.0
300,48,21,87,3.5782720178372354,2.0
300,49,25,104,3.4515607580824974,2.0
300,50,22,97,3.654659977703456,3.0
300,51,21,90,3.6443032329988854,2.0
300,52,23,112,3.511170568561873,2.0
300,53,21,87,3.5320958751393534,2.0
300,54,24,116,3.375328874024526,2.0
300,55,24,119,3.586231884057971,2.0
300,56,24,105,3.5118952062430324,2.0
300,57,22,98,3.5286510590858415,2.0
300,58,21,81,3.559632107023411,2.0
300,59,23,95,3.5588628762541807,2.0
300,60,26,106,3.585607580824972,2.0
300,61,24,95,3.492608695652174,2.0
300,62,24,103,3.6466109253065775,2.0
300,63,22,87,3.5814827201783723,2.0
300,64,22,84,3.6119397993311035,2.0
300,65,22,92,3.7375473801560757,2.0
300,66,21,100,3.536845039018952,2.0
300,67,22,86,3.6837904124860645,2.0
300,68,21,102,3.4730992196209587,2.0
300,69,25,101,3.4919509476031214,3.0
300,70,20,76,3.6734559643255293,2.0
300,71,23,106,3.621661092530658,2.0
300,72,23,100,3.5880267558528427,2.0
300,73,23,100,3.5915942028985506,2.0
300,74,25,103,3.658494983277592,2.0
300,75,21,88,3.550958751393534,2.0
300,76,21,79,3.5616610925306578,2.0
300,77,26,108,3.5857748049052396,2.0
300,78,25,108,3.587346711259755,2.0
300,79,23,98,3.6572909698996656,2.0
300,80,25,109,3.777580824972129,2.0
300,81,23,99,3.528617614269788,2.0
300,82,23,98,3.6142809364548496,2.0
300,83,22,103,3.5438684503901894,2.0
300,84,23,91,3.6090189520624305,2.0
300,85,21,94,3.531304347826087,2.0
300,86,23,100,3.581460423634337,2.0
300,87,24,98,3.4949609810479374,2.0
300,88,22,96,3.53149386845039,2.0
300,89,24,106,3.7247603121516164,2.0
300,90,20,85,3.6573690078037906,2.0
300,91,24,104,3.5847826086956522,2.0
300,92,24,93,3.603979933110368,2.0
300,93,22,101,3.584314381270903,2.0
300,94,23,92,3.5612709030100334,2.0
300,95,23,95,3.567201783723523,2.0
300,96,20,87,3.688695652173913,2.0
300,97,21,93,3.601516164994426,2.0
300,98,22,89,3.5208026755852844,2.0
300,99,26,104,3.7024526198439243,2.0
300,100,24,111,3.497346711259755,2.0
350,1,23,108,3.611076545231273,2.0
350,2,25,120,3.4753581661891118,2.0
350,3,24,101,3.554138354482194,2.0
350,4,24,116,3.6149570200573065,2.0
350,5,23,100,3.4894801473598034,2.0
350,6,22,91,3.7166434711420386,2.0
350,7,23,119,3.495906672124437,2.0
350,8,22,95,3.5776094965206715,2.0
350,9,25,100,3.595759312320917,2.0
350,10,25,109,3.442988129349161,2.0
350,11,23,105,3.4743839541547277,2.0
350,12,24,113,3.510151453131396,2.0
350,13,25,117,3.434130167826443,2.0
350,14,22,104,3.5205812525583298,2.0
350,15,22,104,3.5021121571837903,2.0
350,16,21,103,3.661514531313958,2.0
350,17,23,100,3.495955792058944,2.0
350,18,22,97,3.656299631600491,2.0
350,19,26,102,3.5399672533769957,2.0
350,20,22,102,3.555186246418338,2.0
350,21,22,94,3.617666803110929,2.0
350,22,24,106,3.6061809250921,2.0
350,23,23,105,3.608661481784691,2.0
350,24,22,108,3.5441342611543183,2.0
350,25,24,102,3.65810888252149,2.0
350,26,23,102,3.5053540728612362,2.0
350,27,23,114,3.6258288988948015,2.0
350,28,23,106,3.6105771592304543,2.0
350,29,25,103,3.6105853458862054,2.0
350,30,24,93,3.6477855096193204,2.0
350,31,23,100,3.459934506753991,2.0
350,32,26,121,3.4550634465820713,2.0
350,33,24,112,3.4459107654523127,2.0
350,34,22,100,3.5010397052803928,2.0
350,35,22,106,3.6062464183381087,2.0
350,36,23,88,3.5276790830945557,2.0
350,37,23,110,3.57054441260745,2.0
350,38,24,119,3.4796643471142037,2.0
350,39,23,95,3.5597789602947194,2.0
350,40,23,101,3.5199754400327468,2.0
350,41,22,104,3.5875972165370444,2.0
350,42,21,99,3.5814162914449446,2.0
350,43,22,93,3.4981416291444947,2.0
350,44,23,93,3.568022922636103,2.0
350,45,22,108,3.5234957020057305,2.0
350,46,23,98,3.5148424068767907,2.0
350,47,24,107,3.554220221039705,2.0
350,48,24,98,3.5132378223495704,2.0
350,49,23,98,3.469856733524355,2.0
350,50,25,99,3.467376176831764,2.0
350,51,26,121,3.4632828489562013,2.0
350,52,27,110,3.5790503479328692,2.0
350,53,26,110,3.4465411379451494,2.0
350,54,22,122,3.535832992222677,2.0
350,55,23,101,3.6683176422431436,2.0
350,56,25,122,3.5986901350798197,2.0
350,57,26,117,3.614916086778551,2.0
350,58,22,95,3.4865738845681538,2.0
350,59,24,108,3.555759312320917,2.0
350,60,24,102,3.5824478100695867,2.0
350,61,23,101,3.641563651248465,2.0
350,62,25,116,3.5542939009414654,2.0
350,63,25,105,3.605255832992223,2.0
350,64,21,103,3.5173638968481375,2.0
350,65,23,108,3.525927138763815,2.0
350,66,25,120,3.5888334015554646,2.0
350,67,25,123,3.589512893982808,2.0
350,68,26,115,3.646623004502661,2.0
350,69,25,100,3.5908473188702414,2.0
350,70,23,88,3.478174375767499,2.0
350,71,22,92,3.6489480147359803,2.0
350,72,22,88,3.578968481375358,2.0
350,73,20,90,3.5779860826852232,2.0
350,74,22,94,3.602799836266885,2.0
350,75,25,104,3.625083913221449,2.0
350,76,24,104,3.527171510437986,2.0
350,77,24,109,3.655317232910356,2.0
350,78,24,100,3.4819320507572655,2.0
350,79,25,109,3.549627507163324,2.0
350,80,23,116,3.495440032746623,2.0
350,81,23,101,3.547629963160049,2.0
350,82,23,100,3.606704871060172,2.0
350,83,22,86,3.52756446991404,2.0
350,84,23,96,3.609856733524355,2.0
350,85,21,92,3.6160540319279573,2.0
350,86,23,98,3.5235448219402374,2.0
350,87,21,86,3.5474580433892755,2.0
350,88,24,98,3.500474826033565,2.0
350,89,21,95,3.6570609905853457,2.0
350,90,26,123,3.6214735980352026,2.0
350,91,24,107,3.744502660663119,2.0
350,92,22,94,3.568415882112157,2.0
350,93,24,98,3.6492754809660255,2.0
350,94,26,110,3.6068112975849367,2.0
350,95,25,110,3.481555464592714,2.0
350,96,25,115,3.5832992222677036,2.0
350,97,22,95,3.571993450675399,2.0
350,98,24,112,3.5733933688088415,2.0
350,99,20,88,3.4428243962341383,2.0
350,100,22,98,3.4793941874744165,2.0
400,1,23,105,3.4930889724310776,2.0
400,2,23,118,3.453796992481203,2.0
400,3,24,113,3.5547932330827066,2.0
400,4,24,110,3.5592919799498746,2.0
400,5,24,103,3.4750689223057645,2.0
400,6,23,100,3.5548621553884714,2.0
400,7,21,100,3.6207769423558895,2.0
400,8,24,117,3.599411027568922,2.0
400,9,25,96,3.58109022556391,2.0
400,10,24,119,3.4314912280701755,2.0
400,11,23,100,3.457769423558897,2.0
400,12,23,94,3.548233082706767,2.0
400,13,24,106,3.4882706766917293,2.0
400,14,25,112,3.547738095238095,2.0
400,15,21,97,3.4806766917293235,2.0
400,16,24,108,3.5557581453634084,3.0
400,17,22,87,3.47187343358396,2.0
400,18,24,101,3.6375062656641606,2.0
400,19,22,111,3.4944987468671678,2.0
400,20,22,111,3.4734147869674183,2.0
400,21,23,114,3.5687781954887217,2.0
400,22,25,121,3.4453508771929826,2.0
400,23,24,104,3.588515037593985,2.0
400,24,23,102,3.570407268170426,2.0
400,25,23,109,3.539968671679198,2.0
400,26,24,112,3.6102694235588975,2.0
400,27,26,120,3.5710526315789473,2.0
400,28,22,104,3.622731829573935,2.0
400,29,24,109,3.511052631578947,2.0
400,30,22,107,3.6402255639097745,2.0
400,31,22,100,3.4420551378446116,2.0
400,32,22,97,3.5127882205513785,2.0
400,33,25,108,3.4763659147869674,2.0
400,34,20,90,3.539486215538847,2.0
400,35,24,111,3.578302005012531,2.0
400,36,23,97,3.610983709273183,2.0
400,37,23,113,3.6285213032581454,2.0
400,38,24,113,3.569392230576441,2.0
400,39,23,110,3.548408521303258,2.0
400,40,21,82,3.5083082706766917,2.0
400,41,24,114,3.5373934837092733,2.0
400,42,23,100,3.4836466165413533,2.0
400,43,21,94,3.6521616541353383,2.0
400,44,22,111,3.4765538847117794,2.0
400,45,22,97,3.502781954887218,2.0
400,46,23,98,3.5273997493734335,2.0
400,47,23,102,3.499667919799499,2.0
400,48,22,93,3.462205513784461,2.0
400,49,25,110,3.4960526315789475,2.0
400,50,26,110,3.6093984962406016,2.0
400,51,25,112,3.371434837092732,2.0
400,52,24,117,3.5056453634085214,2.0
400,53,23,103,3.5889160401002504,2.0
400,54,23,109,3.380795739348371,2.0
400,55,25,110,3.536109022556391,2.0
400,56,22,112,3.4980576441102755,2.0
400,57,24,109,3.564924812030075,2.0
400,58,25,118,3.452982456140351,2.0
400,59,23,116,3.553577694235589,2.0
400,60,24,110,3.4711591478696744,2.0
400,61,25,121,3.5138784461152883,2.0
400,62,27,133,3.512092731829574,2.0
400,63,24,110,3.5016040100250625,2.0
400,64,22,106,3.5038721804511277,2.0
400,65,24,106,3.5512781954887216,2.0
400,66,24,111,3.6069611528822056,2.0
400,67,22,99,3.4984335839599,2.0
400,68,22,101,3.480952380952381,2.0
400,69,23,106,3.5979573934837092,2.0
400,70,25,116,3.4096867167919798,2.0
400,71,24,105,3.4998308270676692,2.0
400,72,24,122,3.4438847117794484,2.0
400,73,22,100,3.5123746867167918,2.0
400,74,23,105,3.6084774436090226,2.0
400,75,25,119,3.493176691729323,2.0
400,76,24,107,3.4674310776942354,2.0
400,77,27,136,3.444812030075188,2.0
400,78,25,124,3.44578320802005,2.0
400,79,24,119,3.5360025062656644,2.0
400,80,23,97,3.4776629072681704,2.0
