N,Case,BDS Size,SCBDS Size,ARPL,Max Ratio
100,1,10,44,2.4851515151515153,2.0
100,2,9,26,2.7777777777777777,2.0
100,3,9,28,2.6875757575757575,2.0
100,4,9,29,2.631818181818182,2.0
100,5,8,29,2.63979797979798,2.0
100,6,8,28,2.8325252525252527,2.0
100,7,10,25,2.8136363636363635,2.0
100,8,9,30,2.468080808080808,2.0
100,9,11,32,2.8062626262626265,2.0
100,10,9,26,2.5152525252525253,2.0
100,11,11,36,2.6425252525252527,3.0
100,12,12,41,2.6843434343434343,2.0
100,13,8,22,2.4905050505050506,2.0
100,14,11,33,2.625252525252525,2.0
100,15,11,38,2.507575757575758,2.0
100,16,10,28,2.542727272727273,2.0
100,17,9,29,2.6138383838383836,2.0
100,18,11,35,2.6814141414141415,2.0
100,19,12,44,2.754949494949495,2.0
100,20,12,36,2.544040404040404,2.0
100,21,11,33,2.5486868686868687,2.0
100,22,9,26,2.4774747474747474,2.0
100,23,11,39,2.636969696969697,2.0
100,24,11,38,2.631010101010101,2.0
100,25,11,41,2.596060606060606,2.0
100,26,9,26,2.426868686868687,2.0
100,27,11,36,2.6385858585858584,2.0
100,28,11,40,2.7656565656565655,2.0
100,29,11,42,2.6,2.0
100,30,11,38,2.6582828282828284,2.0
100,31,12,41,2.7613131313131314,2.0
100,32,9,32,2.721616161616162,2.0
100,33,10,37,2.6486868686868688,2.0
100,34,9,28,2.524848484848485,2.0
100,35,9,29,2.622929292929293,2.0
100,36,9,28,2.615858585858586,2.0
100,37,9,25,2.455656565656566,2.0
100,38,10,34,2.574949494949495,2.0
100,39,9,30,2.5170707070707072,2.0
100,40,11,38,2.6654545454545455,2.0
100,41,11,36,2.7108080808080808,2.0
100,42,11,34,2.576060606060606,2.0
100,43,11,35,2.6124242424242423,2.0
100,44,10,30,2.5081818181818183,2.0
100,45,10,34,2.7461616161616162,2.0
100,46,10,30,2.528888888888889,2.0
100,47,10,30,2.53020202020202,2.0
100,48,9,28,2.6094949494949495,2.0
100,49,10,28,2.754040404040404,2.0
100,50,10,36,2.687979797979798,2.0
100,51,12,41,2.547070707070707,2.0
100,52,8,21,2.5770707070707073,2.0
100,53,10,36,2.614949494949495,2.0
100,54,12,37,2.5997979797979798,2.0
100,55,9,33,2.608282828282828,2.0
100,56,10,34,2.6272727272727274,2.0
100,57,11,35,2.63020202020202,2.0
100,58,10,34,2.589292929292929,2.0
100,59,10,36,2.6415151515151516,2.0
100,60,10,29,2.659393939393939,2.0
100,61,10,35,2.5985858585858588,2.0
100,62,12,39,2.7425252525252524,2.0
100,63,9,33,2.74020202020202,2.0
100,64,9,29,2.5547474747474745,2.0
100,65,11,35,2.7,2.0
100,66,9,29,2.625959595959596,2.0
100,67,9,29,2.6121212121212123,2.0
100,68,10,36,2.473939393939394,2.0
100,69,10,37,2.5926262626262626,2.0
100,70,12,36,2.629191919191919,2.0
100,71,11,36,2.5987878787878786,2.0
100,72,8,27,2.547070707070707,2.0
100,73,9,27,2.636767676767677,2.0
100,74,9,30,2.744646464646465,2.0
100,75,10,35,2.4676767676767675,2.0
100,76,7,20,2.5354545454545456,2.0
100,77,9,30,2.8043434343434344,2.0
100,78,10,34,2.7023232323232325,2.0
100,79,8,31,2.5196969696969695,2.0
100,80,9,31,2.5456565656565657,2.0
100,81,10,29,2.6071717171717173,2.0
100,82,11,33,2.5853535353535353,2.0
100,83,8,27,2.4964646464646463,2.0
100,84,10,33,2.7627272727272727,2.0
100,85,9,34,2.706969696969697,2.0
100,86,9,33,2.3092929292929294,2.0
100,87,11,37,2.612222222222222,2.0
100,88,11,32,2.604848484848485,2.0
100,89,10,30,2.623030303030303,2.0
100,90,11,44,2.5991919191919193,2.0
100,91,10,35,2.568787878787879,2.0
100,92,9,27,2.544040404040404,2.0
100,93,9,24,2.577676767676768,2.0
100,94,11,43,2.598181818181818,2.0
100,95,9,33,2.617171717171717,2.0
100,96,12,47,2.6207070707070708,2.0
100,97,10,27,2.6232323232323234,2.0
100,98,11,41,2.6304040404040405,2.0
100,99,11,37,2.5665656565656567,2.0
100,100,10,31,2.5982828282828283,2.0
150,1,11,38,2.4991051454138704,2.0
150,2,12,45,2.5421029082774047,2.0
150,3,10,38,2.5327069351230427,2.0
150,4,9,32,2.59923937360179,2.0
150,5,10,38,2.5178523489932885,2.0
150,6,11,38,2.5730201342281878,2.0
150,7,10,34,2.629351230425056,2.0
150,8,10,36,2.5089485458612977,2.0
150,9,11,40,2.4969127516778524,2.0
150,10,10,32,2.617181208053691,2.0
150,11,12,36,2.528232662192394,2.0
150,12,9,34,2.5729753914988813,2.0
150,13,10,35,2.577315436241611,2.0
150,14,12,45,2.5526174496644294,2.0
150,15,10,36,2.5201342281879193,2.0
150,16,10,36,2.4577628635346755,2.0
150,17,10,36,2.5492170022371363,2.0
150,18,11,37,2.467427293064877,2.0
150,19,10,40,2.554675615212528,2.0
150,20,11,36,2.481476510067114,2.0
150,21,10,29,2.5364653243847877,2.0
150,22,12,39,2.508814317673378,2.0
150,23,12,38,2.695212527964206,2.0
150,24,10,27,2.5841610738255034,2.0
150,25,11,38,2.472035794183445,2.0
150,26,11,44,2.587740492170022,2.0
150,27,11,40,2.640357941834452,2.0
150,28,11,48,2.493825503355705,2.0
150,29,10,38,2.56,2.0
150,30,11,39,2.6233557046979867,2.0
150,31,11,37,2.6764653243847873,2.0
150,32,10,37,2.551006711409396,2.0
150,33,11,44,2.628322147651007,2.0
150,34,12,40,2.4391946308724832,2.0
150,35,12,48,2.5481879194630874,2.0
150,36,12,44,2.595257270693512,2.0
150,37,13,37,2.498657718120805,2.0
150,38,12,39,2.4961968680089486,2.0
150,39,10,35,2.5616107382550335,2.0
150,40,9,36,2.5387472035794185,2.0
150,41,12,41,2.5188366890380314,2.0
150,42,11,44,2.5834451901565996,2.0
150,43,11,40,2.5191946308724833,2.0
150,44,10,34,2.560850111856823,2.0
150,45,11,37,2.657181208053691,2.0
150,46,11,40,2.5482774049217003,2.0
150,47,12,40,2.584026845637584,2.0
150,48,11,46,2.5325279642058165,2.0
150,49,10,32,2.6462192393736017,2.0
150,50,9,36,2.582505592841163,2.0
150,51,9,32,2.5816107382550335,2.0
150,52,11,40,2.5829530201342283,2.0
150,53,11,37,2.5736465324384787,2.0
150,54,11,37,2.5245190156599553,2.0
150,55,12,50,2.5874720357941836,2.0
150,56,12,39,2.5288590604026844,2.0
150,57,9,29,2.514496644295302,2.0
150,58,10,36,2.5382997762863533,2.0
150,59,8,21,2.6746308724832213,2.0
150,60,12,40,2.678165548098434,2.0
150,61,10,32,2.4523489932885907,2.0
150,62,10,37,2.65158836689038,2.0
150,63,9,29,2.4479194630872483,2.0
150,64,9,25,2.5603131991051455,2.0
150,65,10,34,2.5433109619686802,2.0
150,66,10,28,2.5274720357941836,2.0
150,67,11,34,2.519284116331096,2.0
150,68,9,32,2.5370469798657718,2.0
